recipe_id,ingredient_id,ingredient_index,qty_value,unit,portion_factor,ingredient_line_raw,parse_status,review_reason
44,415,11,,,1.0,"3 tbsp (10 g) fresh parsley, roughly chopped, divided",ok,
44,209,12,,,1.0,6 large eggs,ok,
44,88,13,,,1.0,"Bread, for serving",ok,
45,39,1,,,1.0,1 lb (450 g) ground beef,ok,
45,569,2,,,1.0,"2 slices stale white bread, crusts removed and torn into pieces",review,long_base_phrase;contains_conjunction
45,209,3,,,1.0,1 large egg,ok,
45,197,4,,,1.0,1 tsp ground cumin,ok,
45,412,5,,,1.0,1 tsp paprika,ok,
45,160,6,,,1.0,1 tsp ground cinnamon,ok,
45,116,7,,,1.0,½ tsp ground cardamom,ok,
45,180,8,,,1.0,1 tsp ground coriander,ok,
45,522,9,,,1.0,1 tsp salt,ok,
45,63,10,,,1.0,½ tsp black pepper,ok,
45,398,11,,,1.0,"Olive oil, as needed",ok,
45,397,12,,,1.0,2 tbsp (30 ml) olive oil,ok,
45,251,13,,,1.0,"1 clove garlic, minced",ok,
45,399,14,,,1.0,"1 large onion, roughly chopped",ok,
45,263,15,,,1.0,2 tsp (6 g) minced fresh ginger 1 tsp ground cumin,ok,
45,162,17,,,1.0,2 (2- to 4-inch [6- to 10-cm]) cinnamon sticks,ok,
45,95,18,,,1.0,1 tsp brown sugar,ok,
45,597,19,,,1.0,1 (14-oz [392-g]) can diced tomatoes,ok,
45,201,20,,,1.0,2 tbsp (19 g) dried currants,ok,
45,134,21,,,1.0,1 cup (240 ml) chicken stock,ok,
45,526,22,,,1.0,"Salt and black pepper, as needed",review,mixed_seasoning;contains_conjunction
46,116,1,,,1.0,1 tsp ground cardamom,ok,
46,197,2,,,1.0,1 tsp ground cumin,ok,
46,261,3,,,1.0,½ tsp ground ginger,ok,
46,160,4,,,1.0,½ tsp ground cinnamon,ok,
46,63,5,,,1.0,¼ tsp black pepper,ok,
46,522,6,,,1.0,1 tsp salt,ok,
46,398,7,,,1.0,"Olive oil, as needed",ok,
46,329,8,,,1.0,2 lb (900 g) lamb rib chops,ok,
46,251,9,,,1.0,"3 cloves garlic, minced",ok,
46,616,10,,,1.0,"Vegetable oil, as needed",ok,
46,159,11,,,1.0,"½ cup fresh cilantro, roughly chopped",ok,
46,189,12,,,1.0,"Couscous or rice, for serving",review,contains_conjunction
47,397,1,,,1.0,4 tbsp (60 ml) olive oil,ok,
47,638,2,,,1.0,"1 large white onion, diced",ok,
47,199,3,,,1.0,3 tsp (8 g) cumin seeds,ok,
47,411,4,,,1.0,2 tsp (6 g) smoked paprika,ok,
47,501,5,,,1.0,2 tsp (2 g) crushed red pepper flakes,ok,
47,159,6,,,1.0,"½ cup (20 g) fresh cilantro, roughly chopped",ok,
47,251,7,,,1.0,"2 cloves garlic, minced",ok,
47,597,8,,,1.0,1 cup (161 g) crushed tomatoes,ok,
47,150,9,,,1.0,"3 (16-oz [448-g]) cans chickpeas, drained and rinsed",review,contains_conjunction
47,626,10,,,1.0,"Water, as needed",ok,
47,522,11,,,1.0,2 tbsp (30 g) salt,ok,
47,7,12,,,1.0,"Aish Baladi , for serving",ok,
47,288,13,,,1.0,"Harissa Sauce , for serving",ok,
48,399,1,,,1.0,"1 large onion, roughly chopped",ok,
48,120,2,,,1.0,"3 medium carrots, diced",ok,
48,514,3,,,1.0,"2 large Roma tomatoes, roughly chopped",ok,
48,251,4,,,1.0,"3 cloves garlic, minced",ok,
48,136,5,,,1.0,"2½ lb (1 kg) chicken (any cut), cut into 1-inch (3-cm) pieces",ok,
48,202,6,,,1.0,1 tsp curry powder,ok,
48,153,7,,,1.0,2 tbsp (16 g) chili powder,ok,
48,180,8,,,1.0,1 tsp ground coriander,ok,
48,415,9,,,1.0,3 tbsp (9 g) roughly chopped fresh parsley,ok,
48,397,10,,,1.0,2 tbsp (30 ml) olive oil,ok,
48,625,11,,,1.0,1 cup (240 ml) water,ok,
48,661,12,,,1.0,"1 lb (450 g) Yukon gold potatoes, peeled and cut into ½-inch (6-mm) thick slices",review,long_base_phrase;long_raw_phrase;contains_conjunction
48,418,13,,,1.0,¼ cup (38 g) frozen peas,ok,
49,555,1,,,1.0,"5 skin-on, bone-in chicken thighs",ok,
49,333,2,,,1.0,2 tbsp (30 ml) fresh lemon juice,ok,
49,604,3,,,1.0,2 tbsp (16 g) ground turmeric,ok,
49,197,4,,,1.0,1 tbsp (8 g) ground cumin,ok,
49,180,5,,,1.0,½ tbsp (4 g) ground coriander,ok,
49,403,6,,,1.0,1 tbsp (3 g) dried oregano,ok,
49,251,7,,,1.0,"4 cloves garlic, minced",ok,
49,522,8,,,1.0,1 tsp salt,ok,
49,63,9,,,1.0,1 tsp black pepper,ok,
49,397,10,,,1.0,"2 tbsp (30 ml) olive oil, divided",ok,
49,399,11,,,1.0,"1 small onion, finely chopped",ok,
49,604,13,,,1.0,1 tbsp (8 g) ground turmeric,ok,
49,197,14,,,1.0,1 tsp ground cumin,ok,
49,251,15,,,1.0,"1 clove garlic, minced",ok,
49,34,16,,,1.0,1½ cups (317 g) basmati rice,ok,
49,134,17,,,1.0,1½ cups (360 ml) chicken stock,ok,
49,625,18,,,1.0,1 cup (240 ml) water,ok,
49,276,20,,,1.0,"Grilled lemon slices and fresh parsley, for garnishing",review,contains_conjunction
50,397,1,,,1.0,2 tbsp (30 ml) olive oil,ok,
50,497,2,,,1.0,"1 medium red onion, finely chopped",ok,
50,651,3,,,1.0,"1 large yellow bell pepper, finely chopped",ok,
50,402,4,,,1.0,"1 medium orange bell pepper, finely chopped",ok,
50,671,5,,,1.0,"1 large zucchini, finely chopped",ok,
50,251,6,,,1.0,"3 cloves garlic, minced",ok,
50,148,7,,,1.0,1 cup (240 ml) chicken or vegetable stock,review,contains_conjunction
50,418,8,,,1.0,2 cups (300 g) frozen peas,ok,
50,412,9,,,1.0,1 tsp paprika,ok,
50,197,10,,,1.0,1 tsp ground cumin,ok,
50,180,11,,,1.0,1 tsp ground coriander,ok,
50,604,12,,,1.0,½ tsp ground turmeric,ok,
50,160,13,,,1.0,½ tsp ground cinnamon,ok,
50,188,14,,,1.0,1½ cups (270 g) dry couscous,ok,
50,150,15,,,1.0,"1 (16-oz [448-g]) can chickpeas, drained and rinsed",review,contains_conjunction
50,190,16,,,1.0,½ cup (50 g) dried cranberries,ok,
50,663,17,,,1.0,Zest and juice of 2 lemons,review,contains_conjunction
50,431,18,,,1.0,"1 pint (161 g) cherry tomatoes, cut in half",ok,
50,159,19,,,1.0,"2 tbsp (6 g) fresh cilantro, minced",ok,
50,415,20,,,1.0,"2 tsp (2 g) fresh parsley, minced",ok,
50,525,21,,,1.0,"Salt and black pepper, to taste",review,mixed_seasoning;contains_conjunction
51,662,1,,,1.0,"2 lb (900 g) Yukon gold potatoes, peeled and cut into large chunks",review,contains_conjunction
51,526,2,,,1.0,"Salt and black pepper, as needed",review,mixed_seasoning;contains_conjunction
51,410,3,,,1.0,¼ cup (30 g) panko breadcrumbs,ok,
51,253,4,,,1.0,1 tsp garlic powder,ok,
51,604,5,,,1.0,1 tsp ground turmeric,ok,
51,197,6,,,1.0,1 tsp ground cumin,ok,
51,400,7,,,1.0,1 tsp onion powder,ok,
51,415,8,,,1.0,"3 tbsp (9 g) fresh parsley, finely chopped",ok,
51,209,9,,,1.0,"2 large eggs, beaten",ok,
51,616,10,,,1.0,"Vegetable oil, as needed",ok,
51,11,11,,,1.0,"All-purpose flour, as needed",ok,
52,182,1,,,1.0,1½ tsp (4 g) coriander seeds,ok,
52,199,2,,,1.0,1 tsp cumin seeds,ok,
52,501,3,,,1.0,1 tsp crushed red pepper flakes,ok,
52,412,4,,,1.0,1 tsp paprika,ok,
52,160,5,,,1.0,1 tsp ground cinnamon,ok,
52,116,6,,,1.0,½ tsp ground cardamom,ok,
52,261,7,,,1.0,½ tsp ground ginger,ok,
52,604,8,,,1.0,½ tsp ground turmeric,ok,
52,660,9,,,1.0,"2 lb (900 g) Yukon gold potatoes, peeled and cut into 1-inch (3-cm) cubes",review,long_base_phrase;contains_conjunction
52,523,10,,,1.0,"Salt, as needed",ok,
52,397,11,,,1.0,3 tbsp (45 ml) olive oil,ok,
52,474,12,,,1.0,1½ tbsp (12 g) Ras el Hanout,ok,
52,268,13,,,1.0,¾ cup (184 g) Greek yogurt,ok,
52,547,14,,,1.0,2 tbsp (30 ml) sherry vinegar,ok,
52,368,15,,,1.0,"½ cup (20 g) fresh mint, roughly chopped",ok,
52,415,16,,,1.0,"½ cup (20 g) fresh parsley, roughly chopped",ok,
52,663,17,,,1.0,Zest and juice of 1 lemon,review,contains_conjunction
53,10,1,,,1.0,2 cups (250 g) all-purpose flour,ok,
53,522,2,,,1.0,1 tsp salt,ok,
53,364,3,,,1.0,¾ cup (180 ml) milk,ok,
53,397,4,,,1.0,1 tbsp (15 ml) olive oil,ok,
54,251,1,,,1.0,"2 cloves garlic, minced",ok,
54,197,2,,,1.0,2 tsp (6 g) ground cumin,ok,
54,180,3,,,1.0,2 tsp (6 g) ground coriander,ok,
54,160,4,,,1.0,¾ tsp ground cinnamon,ok,
54,501,5,,,1.0,1 tsp crushed red pepper flakes,ok,
54,411,6,,,1.0,1 tsp smoked paprika,ok,
54,397,7,,,1.0,¼ cup (60 ml) olive oil,ok,
54,522,8,,,1.0,2 tsp (10 g) salt,ok,
54,211,9,,,1.0,2 medium eggplants,ok,
54,509,10,,,1.0,"Rice or couscous, for serving",review,contains_conjunction
55,490,1,,,1.0,"2 large red bell peppers, chargrilled",ok,
55,499,2,,,1.0,"1 large red onion, char-grilled",ok,
55,4,3,,,1.0,1 cup (170 g) African bird’s eye chiles or 8 red Thai chiles and 2 small habanero chiles,review,long_base_phrase;long_raw_phrase;contains_conjunction
55,251,4,,,1.0,4 cloves garlic,ok,
55,333,5,,,1.0,"¾ cup (180 ml) fresh lemon juice, divided",ok,
55,19,6,,,1.0,"½ cup (120 ml) apple cider vinegar, divided",ok,
55,664,7,,,1.0,"Zest of 2 lemons, divided",ok,
55,411,8,,,1.0,1 tbsp (8 g) smoked paprika,ok,
55,403,9,,,1.0,1½ tsp (2 g) dried oregano,ok,
55,36,10,,,1.0,2 bay leaves,ok,
55,525,11,,,1.0,"Salt and black pepper, to taste",review,mixed_seasoning;contains_conjunction
55,220,12,,,1.0,½ cup (120 ml) extra-virgin olive oil,ok,
55,81,13,,,1.0,2½ to 3 lb (1.1 to 1.4 kg) bone-in or boneless chicken (any cut),review,contains_conjunction
55,522,14,,,1.0,2 tsp (10 g) salt,ok,
55,63,15,,,1.0,2 tsp (6 g) black pepper,ok,
55,253,16,,,1.0,2 tsp (6 g) garlic powder,ok,
55,427,17,,,1.0,1 to 2 cups (240 to 480 ml) Peri Peri Sauce,ok,
56,3,1,,,1.0,8 African bird’s eye chiles or 8 small habanero chiles,review,long_base_phrase;contains_conjunction
56,615,2,,,1.0,1½ cups (360 ml) vegetable oil,ok,
56,333,3,,,1.0,4 tbsp (60 ml) fresh lemon juice,ok,
56,251,4,,,1.0,2 tbsp (18 g) crushed garlic,ok,
56,522,5,,,1.0,1 tsp salt,ok,
56,411,6,,,1.0,1 tsp smoked paprika,ok,
56,460,7,,,1.0,4 lb (1.8 kg) large prawns or shrimp,review,contains_conjunction
57,606,1,,,1.0,3 tbsp (42 g) unsalted butter,ok,
57,95,2,,,1.0,1 tbsp (9 g) brown sugar,ok,
57,604,3,,,1.0,1½ tsp (5 g) ground turmeric,ok,
57,299,4,,,1.0,½ tsp hot curry powder,ok,
57,315,5,,,1.0,2 cups (422 g) jasmine rice,ok,
57,134,6,,,1.0,4 cups (960 ml) chicken stock,ok,
57,473,7,,,1.0,½ cup (76 g) raisins,ok,
58,397,1,,,1.0,1 tsp olive oil,ok,
58,78,2,,,1.0,4 slices bologna,ok,
58,324,3,,,1.0,"Ketchup, to taste",ok,
58,427,4,,,1.0,"Peri Peri Sauce , to taste",ok,
58,195,5,,,1.0,"1 crusty hoagie roll, split in half and lightly toasted",review,long_base_phrase;contains_conjunction
58,175,6,,,1.0,"Freshly cooked French fries, as needed",ok,
58,549,7,,,1.0,½ cup (40 g) shredded lettuce,ok,
59,109,1,,,1.0,½ cup (120 ml) canola oil,ok,
59,399,2,,,1.0,"1 medium onion, diced",ok,
59,251,3,,,1.0,2 tsp (6 g) minced garlic,ok,
59,260,4,,,1.0,1 tsp minced fresh ginger,ok,
59,162,5,,,1.0,1 (2- to 4-inch [6- to 10-cm]) cinnamon stick,ok,
59,412,6,,,1.0,1 tsp paprika,ok,
59,118,7,,,1.0,2 cardamom pods,ok,
59,202,8,,,1.0,3 tbsp (24 g) curry powder,ok,
59,523,9,,,1.0,"Salt, as needed",ok,
59,597,10,,,1.0,"2 medium tomatoes, diced",ok,
59,86,11,,,1.0,"1 lb (450 g) boneless, skinless chicken breast, cut into bite-size pieces",review,long_base_phrase
59,134,12,,,1.0,1½ cups (360 ml) chicken stock,ok,
59,660,13,,,1.0,"2 medium Yukon gold potatoes, peeled and cut into ½- to 1-inch (13-mm to 3-cm]) cubes",review,long_base_phrase;long_raw_phrase;contains_conjunction
59,150,14,,,1.0,"1 (15-oz [420-g]) can chickpeas, drained and rinsed",review,contains_conjunction
59,89,15,,,1.0,"4 to 6 bread bowls, for serving",ok,
60,284,1,,,1.0,"1 lb (450 g) halibut, cut into 2-inch (6-cm) pieces",ok,
60,333,2,,,1.0,2 tbsp (30 ml) fresh lemon juice,ok,
60,251,3,,,1.0,"3 cloves garlic, minced",ok,
60,522,4,,,1.0,1 tsp salt,ok,
60,63,5,,,1.0,1 tsp black pepper,ok,
60,615,6,,,1.0,1 tbsp (15 ml) vegetable oil,ok,
60,638,7,,,1.0,"2 medium white onions, diced",ok,
60,597,8,,,1.0,"4 medium tomatoes, diced",ok,
60,311,9,,,1.0,"2 medium jalapeño chiles or serrano chiles, diced",review,contains_conjunction
60,396,10,,,1.0,"¾ cup (75 g) okra, trimmed and cut into ¼-inch (6-mm) rounds",review,contains_conjunction
60,36,11,,,1.0,2 bay leaves,ok,
60,409,12,,,1.0,¼ cup (60 ml) palm oil,ok,
60,613,13,,,1.0,1½ cups (360 ml) vegetable stock,ok,
60,593,14,,,1.0,"1 cup (30 g) tightly packed spinach, roughly chopped",ok,
61,397,1,,,1.0,2 tbsp (30 ml) olive oil,ok,
61,399,2,,,1.0,"2 medium onions, roughly chopped",ok,
61,543,3,,,1.0,"2 medium serrano chiles, diced",ok,
61,251,4,,,1.0,"4 cloves garlic, minced",ok,
61,613,5,,,1.0,"4 cups (960 ml) vegetable stock, divided",ok,
61,427,6,,,1.0,3 tbsp (45 ml) Peri Peri Sauce,ok,
61,422,7,,,1.0,1½ cups (270 g) peanut butter,ok,
61,598,8,,,1.0,2 tbsp (20 g) tomato paste,ok,
61,127,9,,,1.0,1 tsp cayenne pepper,ok,
61,120,10,,,1.0,"2 medium carrots, roughly chopped",ok,
61,394,11,,,1.0,"1 cup (99 g) okra, whole",ok,
61,593,12,,,1.0,2 cups (60 g) tightly packed spinach,ok,
61,522,13,,,1.0,"Salt, to taste",ok,
62,615,1,,,1.0,2 tbsp (30 ml) vegetable oil,ok,
62,399,2,,,1.0,"1 large onion, diced",ok,
62,251,3,,,1.0,"2 cloves garlic, minced",ok,
62,261,4,,,1.0,1 tsp ground ginger,ok,
62,202,5,,,1.0,1 tbsp (8 g) curry powder,ok,
62,412,6,,,1.0,1 tsp paprika,ok,
62,597,7,,,1.0,"2 medium tomatoes, finely chopped",ok,
62,659,8,,,1.0,2 cups (450 g) diced Yukon gold potatoes,ok,
62,39,9,,,1.0,1 lb (450 g) ground beef,ok,
62,523,10,,,1.0,"Salt, as needed",ok,
62,419,11,,,1.0,"1 cup (150 g) frozen peas and carrots, thawed",review,contains_conjunction
62,522,12,,,1.0,1 tsp salt,ok,
62,577,13,,,1.0,3 tbsp (36 g) sugar,ok,
62,346,14,,,1.0,2 cups (480 ml) lukewarm water,ok,
62,408,15,,,1.0,1 (¼-oz [7-g]) packet active dry yeast,ok,
62,108,16,,,1.0,4 cups (360 g) cake flour,ok,
62,616,17,,,1.0,"Vegetable oil, as needed",ok,
63,634,1,,,1.0,3 slices white bread,ok,
63,364,2,,,1.0,"1½ cups (360 ml) milk, divided",ok,
63,397,3,,,1.0,2 tbsp (30 ml) olive oil,ok,
63,399,4,,,1.0,"2 large onions, roughly chopped",ok,
63,202,5,,,1.0,1 tbsp (8 g) curry powder,ok,
63,403,6,,,1.0,1 tsp dried oregano,ok,
63,197,7,,,1.0,1 tsp ground cumin,ok,
63,604,8,,,1.0,1 tsp ground turmeric,ok,
63,251,9,,,1.0,"2 cloves garlic, minced",ok,
63,39,10,,,1.0,1 lb (450 g) ground beef,ok,
63,352,11,,,1.0,¼ cup (80 g) mango chutney,ok,
63,22,12,,,1.0,1 tbsp (20 g) apricot jam,ok,
63,663,13,,,1.0,Zest and juice of 1 lemon,review,contains_conjunction
63,598,14,,,1.0,1 tsp tomato paste,ok,
63,526,15,,,1.0,"Salt and black pepper, as needed",review,mixed_seasoning;contains_conjunction
63,209,16,,,1.0,2 large eggs,ok,
63,36,17,,,1.0,2 bay leaves,ok,
64,615,1,,,1.0,1 to 2 tbsp (15 to 30 ml) vegetable oil,ok,
64,399,2,,,1.0,"3 medium onions, thinly sliced",ok,
64,597,3,,,1.0,"4 large tomatoes, thinly sliced",ok,
64,251,4,,,1.0,½ tsp minced garlic,ok,
64,525,5,,,1.0,"Salt and black pepper, to taste",review,mixed_seasoning;contains_conjunction
64,100,6,,,1.0,"Butter, as needed",ok,
64,634,7,,,1.0,8 slices white bread,ok,
64,278,8,,,1.0,8 slices Gruyère cheese,ok,
64,313,9,,,1.0,1 (12-oz [336-g]) jar mango chutney,ok,
65,10,1,,,1.0,2 cups (250 g) all-purpose flour,ok,
65,523,2,,,1.0,"½ tsp salt, plus more as needed",ok,
65,625,3,,,1.0,½ cup (120 ml) water,ok,
65,616,4,,,1.0,"1 cup (240 ml) vegetable oil, plus more as needed",ok,
65,39,5,,,1.0,1 lb (450 g) ground beef,ok,
65,64,6,,,1.0,"Black pepper, as needed",ok,
65,251,7,,,1.0,"2 cloves garlic, minced",ok,
65,260,8,,,1.0,½ tsp finely chopped fresh ginger,ok,
65,543,9,,,1.0,"3 small serrano chiles, diced",ok,
65,497,10,,,1.0,"½ medium red onion, finely chopped",ok,
65,209,11,,,1.0,6 large eggs,ok,
66,580,1,,,1.0,"1 lb (450 g) sweet potatoes, peeled",ok,
66,77,2,,,1.0,"Boiling water, as needed",ok,
66,10,3,,,1.0,1 cup (125 g) all-purpose flour,ok,
66,209,4,,,1.0,1 large egg,ok,
66,99,5,,,1.0,"¼ cup (58 g) butter, melted",ok,
66,522,6,,,1.0,Pinch of salt,ok,
66,616,7,,,1.0,"Vegetable oil, as needed",ok,
67,10,1,,,1.0,1 cup (125 g) all-purpose flour,ok,
67,29,2,,,1.0,1 tsp baking soda,ok,
67,522,3,,,1.0,½ tsp salt,ok,
67,209,4,,,1.0,2 large eggs,ok,
67,665,5,,,1.0,Zest from 1 orange,ok,
67,575,6,,,1.0,¾ cup (144 g) granulated sugar,ok,
67,516,7,,,1.0,1 tbsp (14 g) room-temperature unsalted butter,ok,
67,22,8,,,1.0,4 tbsp (80 g) apricot jam,ok,
67,206,9,,,1.0,1 tsp distilled white vinegar,ok,
67,364,10,,,1.0,¾ cup (180 ml) milk,ok,
67,217,11,,,1.0,1 cup (240 ml) evaporated milk,ok,
67,99,12,,,1.0,8 tbsp (112 g) butter,ok,
67,95,13,,,1.0,¼ cup (36 g) brown sugar,ok,
67,611,14,,,1.0,1½ tsp (8 ml) vanilla extract,ok,
68,618,1,0.5,cup,1.0,,ok,
69,327,1,2.0,pounds,1.0,,ok,
70,197,1,1.25,teaspoons,1.0,,ok,
71,399,1,2.0,,1.0,,ok,
72,214,1,0.75,cup,1.0,,review,contains_conjunction
73,625,1,10.0,cups,1.0,,ok,
74,580,1,1.0,,1.0,,review,contains_conjunction
75,522,1,1.0,teaspoon,1.0,,ok,
76,397,1,0.5,cup,1.0,,ok,
77,615,1,2.0,tablespoons,1.0,,ok,
78,99,1,0.5,cup,1.0,,ok,
79,615,1,1.0,tablespoon,1.0,,ok,
80,397,1,1.0,tbsp,1.0,,ok,
81,461,1,1.0,(17.5 ounce) package,1.0,,ok,
82,621,1,1.0,cup,1.0,,ok,
83,491,1,1.0,,1.0,,review,long_base_phrase
84,397,1,3.0,tablespoons,1.0,,ok,
85,640,1,2.0,cups,1.0,,ok,
86,160,1,1.0,teaspoon,1.0,,ok,
87,397,1,1.0,tablespoon,1.0,,ok,
88,423,1,2.0,tablespoons,1.0,,ok,
89,625,1,3.0,cups,1.0,,ok,
90,107,1,1.0,large head,1.0,,ok,
91,613,1,1.25,cups,1.0,,ok,
92,211,1,1.0,large,1.0,,ok,
93,493,1,1.0,cup,1.0,,ok,
94,399,1,1.0,,1.0,,ok,
95,346,1,2.0,cups,1.0,,ok,
96,10,1,4.0,cups,1.0,,ok,
97,99,1,1.0,cup unsalted,1.0,,ok,
98,563,1,2.0,cups,1.0,,ok,
99,397,1,1.5,tablespoons,1.0,,ok,
100,421,1,1.0,tablespoon,1.0,,ok,
101,386,1,0.5,cup,1.0,,ok,
102,640,1,1.0,cup,1.0,,ok,
103,398,1,0.25,cup,1.0,,review,contains_conjunction
104,142,1,2.0,pounds,1.0,,ok,
105,14,1,2.0,cups,1.0,,ok,
106,620,1,1.0,cup,1.0,,ok,
107,150,1,2.0,(15 ounce) cans,1.0,,ok,
108,641,1,0.5,cup,1.0,,ok,
109,151,1,10.0,,1.0,,ok,
110,84,1,1.0,(3 pound),1.0,,ok,
111,615,1,2.0,tablespoons,1.0,,ok,
112,361,1,12.0,,1.0,,review,long_base_phrase
113,397,1,1.0,tablespoon,1.0,,ok,
114,397,1,2.0,tablespoons,1.0,,ok,
115,615,1,1.0,tablespoon,1.0,,ok,
116,364,1,0.5,cup,1.0,,ok,
117,658,1,4.0,,1.0,,review,contains_conjunction
118,615,1,1.0,tablespoon,1.0,,ok,
119,333,1,1.0,cup,1.0,,ok,
120,462,1,1.0,,1.0,,ok,
121,397,1,2.0,tablespoons,1.0,,ok,
122,178,1,,,1.0,,ok,
123,613,1,2.0,cups,1.0,,ok,
124,637,1,1.5,cups,1.0,,ok,
125,222,1,2.0,tablespoons,1.0,,ok,
126,343,1,1.0,cup,1.0,,ok,
127,500,1,,,1.0,"2 large red or orange peppers , de-seeded and cut into bite-sized chunks",review,long_base_phrase;long_raw_phrase;contains_conjunction
127,581,2,,,1.0,"2 sweet potatoes , scrubbed and cut into bite-sized chunks",review,long_base_phrase;contains_conjunction
127,498,3,,,1.0,"2 red onions , cut into bite-sized chunks",ok,
127,132,4,,,1.0,200g/7oz cherry tomatoes,ok,
127,289,5,,,1.0,1 tbsp harissa spice mix,ok,
127,397,6,,,1.0,1 tbsp olive oil,ok,
127,538,7,,,1.0,sea salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction
128,440,1,,,1.0,"4 pointed red peppers , grated",ok,
128,497,2,,,1.0,"1 red onion , grated",ok,
128,163,3,,,1.0,"2cm/Â¾in piece fresh root ginger , peeled and grated",review,contains_conjunction
128,251,4,,,1.0,"5 garlic cloves, grated",ok,
128,494,5,,,1.0,"3 red chillies , chopped",ok,
128,492,6,,,1.0,"2 red birdâs-eye chillies , halved",ok,
128,614,7,,,1.0,"1 vegetable stock cube, crumbled",ok,
128,397,8,,,1.0,2 tbsp olive oil,ok,
128,399,9,,,1.0,"1 onion , sliced",ok,
128,565,10,,,1.0,"2 sprigs fresh thyme , leaves only",ok,
128,132,11,,,1.0,"6 cherry tomatoes , chopped",ok,
129,68,1,,,1.0,350g/12oz dried black-eyed beans,ok,
129,552,2,,,1.0,"900g/2lb sirloin steak, cut into 1cm/Â½ in cubes",ok,
129,236,3,,,1.0,325ml/11Â½fl oz vegetable oil,ok,
129,399,4,,,1.0,"1 large onion , chopped",ok,
129,251,5,,,1.0,"4 garlic cloves, finely chopped",ok,
129,163,6,,,1.0,"4cm/2in piece fresh root ginger , grated",ok,
129,154,7,,,1.0,1 tsp dried chilli flakes,ok,
129,596,8,,,1.0,2 x 400g tins chopped tomatoes,ok,
129,600,9,,,1.0,2 tbsp tomato purÃ©e,ok,
129,46,10,,,1.0,2 beef stock cubes,ok,
129,564,11,,,1.0,2 sprigs fresh thyme,ok,
129,534,12,,,1.0,"1 Scotch bonnet chilli , chopped",ok,
129,511,13,,,1.0,"3 ripe plantain , peeled and sliced",review,contains_conjunction
129,524,14,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction
130,102,1,,,1.0,"butter , for greasing",ok,
130,231,2,,,1.0,400ml/14fl oz full-fat milk,ok,
130,635,3,,,1.0,50g/1Â¾oz fresh white breadcrumbs,ok,
130,241,4,,,1.0,"4 large free-range eggs , beaten",ok,
130,397,5,,,1.0,1 tbsp olive oil,ok,
130,328,6,,,1.0,1kg/2lb 4oz lamb mince,ok,
130,399,7,,,1.0,"2 onions , finely chopped",ok,
130,35,8,,,1.0,1 bay leaf,ok,
130,251,9,,,1.0,"2 garlic cloves , crushed",ok,
130,349,10,,,1.0,2 tbsp madras curry paste,ok,
130,233,11,,,1.0,250ml/9fl oz lamb stock,ok,
130,645,12,,,1.0,2 tbsp Worcestershire sauce,ok,
130,352,13,,,1.0,2 tbsp mango chutney,ok,
130,473,14,,,1.0,50g/1Â¾oz raisins,ok,
130,20,15,,,1.0,"50g/1Â¾oz dried apricots , chopped",ok,
130,158,16,,,1.0,1 tbsp cider vinegar,ok,
131,138,1,,,1.0,"1 whole chicken on the bone, skin on, separated into 6â8 pieces",review,long_raw_phrase
131,399,2,,,1.0,"1 onion , chopped",ok,
131,120,3,,,1.0,"2 carrots , peeled and chopped",review,contains_conjunction
131,129,4,,,1.0,"3 celery sticks, chopped",ok,
131,255,5,,,1.0,"1 head garlic , cut in half",ok,
131,182,6,,,1.0,2 tbsp coriander seeds,ok,
131,199,7,,,1.0,1 tbsp cumin seeds,ok,
131,162,8,,,1.0,1 cinnamon stick,ok,
131,118,9,,,1.0,"3 cardamom pods, crushed",ok,
131,537,11,,,1.0,1â2 tsp sea salt,ok,
131,66,12,,,1.0,1 tbsp black peppercorns,ok,
132,397,1,,,1.0,3 tbsp olive oil,ok,
132,399,2,,,1.0,"4 large onions , sliced",ok,
132,87,3,,,1.0,"700g/1lb 9oz boneless, skinless chicken thighs or breasts",review,long_base_phrase;contains_conjunction
132,179,4,,,1.0,"20g/Â¾oz fresh coriander , finely chopped",ok,
132,251,5,,,1.0,"3 garlic cloves, crushed",ok,
132,474,6,,,1.0,1 tsp ras el hanout,ok,
132,604,7,,,1.0,Â¼ tsp ground turmeric,ok,
132,261,8,,,1.0,Â¼ tsp ground ginger,ok,
132,62,9,,,1.0,1/8 tsp ground black pepper,ok,
132,230,10,,,1.0,150ml/5fl oz chicken stock,ok,
132,518,11,,,1.0,2 tbsp runny honey,ok,
132,161,12,,,1.0,"2 tsp ground cinnamon , plus extra for dusting",ok,
132,72,13,,,1.0,100g/3Â½oz blanched almonds,ok,
132,546,14,,,1.0,100g/3Â½oz shelled unsalted pistachio nuts,ok,
132,125,15,,,1.0,2 tbsp caster sugar,ok,
132,606,16,,,1.0,50g/1Â¾oz unsalted butter,ok,
132,241,17,,,1.0,5 large free-range eggs,ok,
132,226,18,,,1.0,325g/11Â½oz filo pastry sheets,ok,
132,338,19,,,1.0,"3 lemons , finely grated zest only",ok,
132,244,20,,,1.0,1 free-range egg yolk,ok,
132,305,21,,,1.0,"icing sugar , for dusting",ok,
132,522,22,,,1.0,salt,ok,
133,399,1,,,1.0,"1 onion , grated",ok,
133,251,2,,,1.0,"4 garlic cloves, crushed",ok,
