fdc_id,g_per_ml,source_portion
2710129,1.0,1 tablespoon
2710130,1.0,1 tablespoon
2710131,1.0,1 tablespoon
2710132,1.0,1 tablespoon
2710133,1.0,1 tablespoon
2710134,1.0,1 tablespoon
2710135,1.0,1 tablespoon
2710136,1.0,1 tablespoon
2710137,1.0,1 tablespoon
2710139,0.8333,1 cup
2710142,0.975,1 cup
2710144,0.8458,1 cup
2710145,1.0482,1 fl oz (NFS)
2710146,0.9,1 cup
2710147,0.9,1 cup
2710148,0.9,1 cup
2710149,0.9,1 cup
2710150,1.0333,1 cup
2710151,0.9,1 cup
2710152,0.9,1 cup
2710153,0.9333,1 cup
2710154,0.9333,1 cup
2710155,0.9333,1 cup
2710156,0.9333,1 cup
2710157,0.9333,1 cup
2710158,0.9333,1 cup
2710159,0.9333,1 cup
2710160,0.9333,1 cup
2710161,0.9333,1 cup
2710162,0.9333,1 cup
2710163,0.4167,1 cup
2710164,0.9333,1 cup
2710165,0.8,1 cup
2710166,0.8,1 cup
2710167,0.8,1 cup
2710168,0.9333,1 cup
2710169,1.0667,1 tablespoon
2710170,1.0667,1 tablespoon
2710171,1.0667,1 tablespoon
2710172,1.0208,1 cup
2710173,0.9333,1 tablespoon
2710174,1.0667,1 tablespoon
2710175,1.0667,1 tablespoon
2710176,1.0,1 tablespoon
2710177,1.0,1 cup
2710178,1.0667,1 tablespoon
2710179,0.9333,1 cup
2710180,0.9333,1 cup
2710181,0.9333,1 cup
2710182,0.9333,1 cup
2710183,0.9333,1 cup
2710184,0.9333,1 cup
2710185,0.9333,1 cup
2710186,0.9333,1 cup
2710187,0.9333,1 cup
2710188,0.9333,1 cup
2710189,0.9333,1 cup
2710190,0.9333,1 cup
2710191,0.9333,1 cup
2710192,0.9333,1 cup
2710193,0.9333,1 cup
2710194,0.9333,1 cup
2710195,1.0417,1 cup
2710196,0.9875,1 cup
2710197,1.0208,1 cup
2710198,1.0,1 cup
2710199,0.9792,1 cup
2710200,1.0417,1 cup
2710201,1.0417,1 cup
2710202,1.0417,1 cup
2710203,0.9792,1 cup
2710204,0.9167,1 cup
2710205,0.9375,1 cup
2710206,1.0208,1 cup
2710207,0.9792,1 cup
2710208,1.0208,1 cup
2710209,1.0,1 cup
2710210,0.9792,1 cup
2710211,0.9792,1 cup
2710212,1.0,1 cup
2710213,1.0417,1 cup
2710214,1.025,1 cup
2710215,1.0833,1 cup
2710216,1.0208,1 cup
2710217,1.0,1 cup
2710218,1.0833,1 cup
2710219,1.0,1 cup
2710220,1.0417,1 cup
2710221,0.9167,1 cup
2710222,0.9667,1 cup
2710223,1.0,1 cup
2710224,0.9,1 cup
2710225,1.0,1 cup
2710226,0.9792,1 cup
2710227,1.0208,1 cup
2710228,1.025,1 cup
2710229,1.1042,1 cup
2710230,0.9625,1 cup
2710231,1.0,1 cup
2710232,1.0667,1 cup
2710233,1.0667,1 cup
2710234,0.9625,1 cup
2710235,1.0667,1 cup
2710236,1.0,1 cup
2710237,1.0,1 cup
2710238,1.0667,1 cup
2710243,0.25,Guideline amount per cup of vegetable
2710244,0.25,Guideline amount per cup of vegetable
2710245,0.25,Guideline amount per cup of vegetable
2710246,0.25,Guideline amount per cup of vegetable
2710247,0.25,Guideline amount per cup of vegetable
2710257,0.8333,1 cup
2710258,0.8333,1 cup
2710259,0.5,1 cup
2710260,0.9167,"1 cup, NFS"
2710261,0.8333,1 cup
2710262,0.4,1 teaspoon
2710263,0.1,1 teaspoon
2710264,0.6,1 teaspoon
2710265,1.0,1 teaspoon
2710266,0.1,1 teaspoon
2710267,0.8,1 teaspoon
2710268,1.0,1 teaspoon
2710269,0.66,1 teaspoon
2710270,1.0,1 teaspoon
2710271,0.7,1 teaspoon
2710272,1.3333,1 cup
2710273,1.3333,1 cup
2710274,1.3333,1 cup
2710275,1.3333,1 cup
2710276,1.3333,1 cup
2710277,1.0,1 cup
2710278,1.3333,1 cup
2710279,1.3333,1 cup
2710280,1.0,1 cup
2710281,1.3333,1 cup
2710282,1.3333,1 tablespoon
2710283,1.3333,1 cup
2710284,1.3333,1 cup
2710285,1.3333,1 cup
2710286,1.3333,1 cup
2710287,0.3958,1 cup
2710288,1.3333,1 cup
2710289,1.3333,1 tablespoon
2710290,1.2083,1 cup
2710291,1.2083,1 cup
2710292,1.3333,1 tablespoon
2710293,1.3333,1 tablespoon
2710294,1.3333,1 tablespoon
2710295,1.0,1 tablespoon
2710296,1.0667,1 tablespoon
2710297,1.0667,1 tablespoon
2710298,1.0667,1 tablespoon
2710299,1.3333,1 tablespoon
2710300,1.3333,1 tablespoon
2710301,1.3333,1 tablespoon
2710302,1.3333,1 tablespoon
2710303,1.3333,1 tablespoon
2710304,1.3333,1 tablespoon
2710305,1.3333,1 tablespoon
2710306,1.3333,1 tablespoon
2710307,1.3333,1 tablespoon
2710308,1.3425,1 cubic inch
2710309,1.3333,1 tablespoon
2710310,1.0,1 cup
2710311,1.0,1 cup
2710312,1.0,1 cup
2710313,1.0,1 cup
2710314,1.0,1 cup
2710316,0.8875,1 cup
2710317,0.5417,1 cup
2710318,0.5417,1 cup
2710320,1.0144,1 fl oz
2710321,1.0144,1 fl oz
2710322,1.0144,1 fl oz
2710323,0.5417,1 cup
2710324,0.5417,1 cup
2710325,0.6667,1 cup
2710326,0.6667,1 cup
2710327,0.6667,1 cup
2710328,0.6667,1 cup
2710329,0.6667,1 cup
2710330,0.6667,1 cup
2710331,0.6667,1 cup
2710332,0.6667,1 cup
2710333,0.9375,1 cup
2710334,0.6667,1 cup
2710335,0.6667,1 cup
2710336,0.6667,1 cup
2710337,0.6667,1 cup
2710338,0.6667,1 cup
2710339,0.6667,1 cup
2710340,0.6667,1 cup
2710341,0.6667,1 cup
2710342,0.6667,1 cup
2710343,0.6667,1 cup
2710344,0.6667,1 cup
2710345,0.6667,1 cup
2710346,0.6667,1 cup
2710347,0.6667,1 cup
2710348,0.6667,1 cup
2710349,0.6667,1 cup
2710350,0.6667,1 cup
2710352,0.6667,1 cup
2710353,0.1667,1 cup
2710354,0.6667,1 cup
2710355,0.6667,1 cup
2710356,0.6667,1 cup
2710357,0.6667,1 cup
2710359,0.6667,1 cup
2710360,0.6667,1 cup
2710364,0.6667,1 cup
2710365,0.6667,1 cup
2710366,0.6667,1 cup
2710367,0.6667,1 cup
2710369,0.6667,1 cup
2710370,0.6667,1 cup
2710373,1.0144,1 fl oz
2710374,1.0144,1 fl oz
2710375,1.0144,1 fl oz
2710376,1.0144,1 fl oz
2710377,1.0482,1 fl oz
2710378,1.0144,1 fl oz
2710379,1.0144,1 fl oz
2710380,1.0144,1 fl oz
2710381,1.0482,1 fl oz
2710382,1.0144,1 fl oz
2710383,1.0482,1 fl oz
2710384,1.0482,1 fl oz
2710385,1.0482,1 fl oz
2710386,1.0144,1 fl oz
2710387,1.0144,1 fl oz
2710388,1.0144,1 fl oz
2710389,1.0482,1 fl oz
2710390,1.0482,1 fl oz
2710391,1.0482,1 fl oz
2710392,1.0144,1 fl oz
2710393,1.0144,1 fl oz
2710394,1.0144,1 fl oz
2710395,1.0482,1 fl oz
2710396,1.0482,1 fl oz
2710397,1.0482,1 fl oz
2710398,1.0482,1 fl oz
2710399,1.0482,1 fl oz
2710400,1.0482,1 fl oz
2710401,1.0482,1 fl oz
2710402,1.0482,1 fl oz
2710403,1.0482,1 fl oz
2710404,1.0482,1 fl oz
2710405,1.0482,1 fl oz
2710406,1.0482,1 fl oz
2710407,1.0482,1 fl oz
2710408,1.0482,1 fl oz
2710409,1.0482,1 fl oz
2710410,1.0482,1 fl oz
2710411,1.0482,1 fl oz
2710412,1.0482,1 fl oz
2710413,1.0482,1 fl oz
2710414,1.0482,1 fl oz
2710415,1.0482,1 fl oz
2710416,1.0482,1 fl oz
2710417,1.0482,1 fl oz
2710418,1.0482,1 fl oz
2710419,1.0482,1 fl oz
2710420,1.0482,1 fl oz
2710421,1.0482,1 fl oz
2710422,1.0482,1 fl oz
2710423,1.0482,1 fl oz
2710424,1.0482,1 fl oz
2710425,1.0482,1 fl oz
2710426,1.0482,1 fl oz
2710427,1.0482,1 fl oz
2710428,1.0144,1 fl oz
2710429,1.0144,1 fl oz
2710430,1.0482,1 fl oz
2710431,1.0144,1 fl oz
2710432,1.0144,1 fl oz
2710433,1.0144,1 fl oz
2710434,1.0482,1 fl oz
2710435,1.0482,1 fl oz
2710436,1.0482,1 fl oz
2710437,1.0144,1 fl oz
2710438,1.0144,1 fl oz
2710439,1.0144,1 fl oz
2710440,1.0482,1 fl oz
2710441,1.0482,1 fl oz
2710442,1.0482,1 fl oz
2710443,1.0482,1 fl oz
2710444,1.0482,1 fl oz
2710445,1.0482,1 fl oz
2710446,1.0482,1 fl oz
2710447,1.0482,1 fl oz
2710448,1.0482,1 fl oz
2710449,1.0144,1 fl oz
2710450,1.0144,1 fl oz
2710451,1.0144,1 fl oz
2710452,1.0144,1 fl oz
2710453,1.0144,1 fl oz
2710454,1.0482,1 fl oz
2710455,1.0482,1 fl oz
2710456,1.0482,1 fl oz
2710457,1.0144,1 fl oz
2710458,1.0144,1 fl oz
2710459,1.0144,1 fl oz
2710460,1.0482,1 fl oz
2710461,1.0482,1 fl oz
2710462,1.0144,1 fl oz
2710463,1.0144,1 fl oz
2710464,1.0144,1 fl oz
2710465,1.0144,1 fl oz
2710466,1.0482,1 fl oz
2710467,1.0482,1 fl oz
2710468,1.0144,1 fl oz
2710469,1.0144,1 fl oz
2710470,1.0144,1 fl oz
2710471,1.0144,1 fl oz
2710472,1.0144,1 fl oz
2710473,1.0144,1 fl oz
2710474,1.0144,1 fl oz
2710475,1.0144,1 fl oz
2710476,1.0144,1 fl oz
2710477,1.0144,1 fl oz
2710478,1.0482,1 fl oz
2710479,1.0144,1 fl oz
2710480,0.18,"1 teaspoon, dry"
2710481,0.18,"1 teaspoon, dry"
2710482,0.68,"1 teaspoon, dry"
2710483,0.68,"1 teaspoon, dry"
2710484,0.68,"1 teaspoon, dry"
2710485,0.34,"1 teaspoon, dry"
2710486,1.0144,1 fl oz
2710487,1.0144,1 fl oz
2710488,1.0,1 cup
2710489,1.0,1 cup
2710490,1.0,1 cup
2710491,1.0,1 cup
2710492,1.0,1 cup
2710493,1.0144,1 fl oz (no ice)
2710494,1.0482,1 fl oz (NFS)
2710495,1.0482,1 fl oz (no ice)
2710496,0.7777,1 fl oz (with ice)
2710497,1.0144,1 fl oz (NFS)
2710498,1.0144,1 fl oz (no ice)
2710499,1.0144,1 fl oz (NFS)
2710500,1.0482,1 fl oz (NFS)
2710501,1.0144,1 fl oz (NFS)
2710502,1.0,1 cup
2710503,1.0,1 cup
2710504,1.0,1 cup
2710505,1.0,1 cup
2710506,1.0,1 cup
2710507,1.0,1 cup
2710508,1.0,1 cup
2710509,1.0482,1 fl oz (no ice)
2710511,0.96,"1 teaspoon, dry"
2710512,0.7777,1 fl oz (with ice)
2710513,1.0144,1 fl oz (NFS)
2710514,1.0144,1 fl oz (no ice)
2710515,1.0482,1 fl oz (NFS)
2710516,1.0144,1 fl oz (no ice)
2710517,1.0144,1 fl oz (no ice)
2710518,1.0482,1 fl oz (NFS)
2710519,1.0144,1 fl oz (no ice)
2710520,1.0144,1 fl oz (no ice)
2710521,0.7777,1 fl oz (with ice)
2710522,0.7777,1 fl oz (with ice)
2710523,1.0144,1 fl oz (no ice)
2710524,1.0482,1 fl oz (NFS)
2710525,1.0144,1 fl oz (NFS)
2710526,1.0144,1 fl oz (NFS)
2710527,1.0482,1 fl oz (no ice)
2710528,1.0482,1 fl oz (no ice)
2710529,0.7777,1 fl oz (with ice)
2710530,1.0144,1 fl oz (no ice)
2710531,1.0144,1 fl oz (no ice)
2710532,1.0144,1 fl oz (NFS)
2710533,1.0482,1 fl oz (NFS)
2710534,1.0482,1 fl oz (no ice)
2710535,0.7777,1 fl oz (with ice)
2710536,1.0482,1 fl oz (NFS)
2710537,1.0144,1 fl oz (no ice)
2710538,1.0144,1 fl oz
2710539,1.0144,1 fl oz
2710540,1.0144,1 fl oz
2710541,1.0482,1 fl oz (NFS)
2710542,1.0144,1 fl oz (no ice)
2710543,1.0482,1 fl oz (NFS)
2710544,1.0144,1 fl oz (no ice)
2710545,1.0482,1 fl oz (no ice)
2710546,0.7777,1 fl oz (with ice)
2710547,0.7777,1 fl oz (with ice)
2710548,1.0144,1 fl oz (NFS)
2710549,1.0482,1 fl oz (NFS)
2710550,1.0144,1 fl oz (NFS)
2710551,0.7777,1 fl oz (with ice)
2710552,1.0144,1 fl oz (NFS)
2710553,0.7777,1 fl oz (with ice)
2710554,1.0144,1 fl oz (no ice)
2710555,1.0482,1 fl oz (NFS)
2710556,1.0144,1 fl oz (no ice)
2710557,1.0482,1 fl oz (NFS)
2710558,0.7777,1 fl oz (with ice)
2710559,1.0482,1 fl oz (NFS)
2710560,0.7777,1 fl oz (with ice)
2710561,1.0482,1 fl oz (NFS)
2710562,0.7777,1 fl oz (with ice)
2710563,0.7777,1 fl oz (with ice)
2710564,0.7777,1 fl oz (with ice)
2710565,1.0482,1 fl oz (NFS)
2710566,0.7777,1 fl oz (with ice)
2710567,1.0482,1 fl oz (no ice)
2710568,1.0482,1 fl oz (no ice)
2710569,0.7777,1 fl oz (with ice)
2710570,1.0482,1 fl oz (NFS)
2710571,0.7777,1 fl oz (with ice)
2710573,1.0482,1 fl oz (NFS)
2710574,1.0144,1 fl oz
2710575,1.0482,1 fl oz
2710576,1.0,1 cup
2710577,1.0,1 cup
2710578,0.7777,1 fl oz (with ice)
2710579,0.7777,1 fl oz (with ice)
2710580,1.0482,1 fl oz (NFS)
2710581,1.0482,1 fl oz (no ice)
2710582,1.0482,1 fl oz (NFS)
2710583,1.0482,1 fl oz (no ice)
2710584,1.0482,1 fl oz (NFS)
2710585,0.7777,1 fl oz (with ice)
2710586,1.0144,1 fl oz (no ice)
2710587,0.7777,1 fl oz (with ice)
2710588,1.0144,1 fl oz (NFS)
2710589,1.0144,1 fl oz (no ice)
2710590,0.7777,1 fl oz (with ice)
2710591,1.0482,1 fl oz (no ice)
2710592,0.7777,1 fl oz (with ice)
2710593,1.0144,1 fl oz (no ice)
2710594,1.0144,1 fl oz (NFS)
2710595,1.0144,1 fl oz (no ice)
2710596,1.0144,1 fl oz (NFS)
2710597,0.7777,1 fl oz (with ice)
2710598,1.0144,1 fl oz (no ice)
2710599,1.0144,1 fl oz (no ice)
2710600,0.7777,1 fl oz (with ice)
2710601,0.7777,1 fl oz (with ice)
2710602,1.0333,1 cup
2710603,1.0333,1 cup
2710604,1.0333,1 cup
2710605,1.0333,1 cup
2710606,0.7777,1 fl oz (with ice)
2710607,1.0333,1 cup
2710608,1.0333,1 cup
2710609,1.0144,1 fl oz
2710610,1.0144,1 fl oz
2710611,1.0144,1 fl oz
2710612,0.9333,1 cup
2710613,0.8667,1 tablespoon
2710614,0.8,1 tablespoon
2710615,0.8333,1 tablespoon
2710616,1.0144,1 fl oz
2710617,1.0144,1 fl oz
2710618,1.0144,1 fl oz
2710619,1.0144,1 fl oz
2710620,1.0144,1 fl oz
2710621,1.0144,1 fl oz
2710622,1.0144,1 fl oz
2710623,1.0144,1 fl oz (no ice)
2710624,1.0144,1 fl oz (no ice)
2710625,1.0144,1 fl oz (no ice)
2710626,1.0144,1 fl oz
2710627,1.0144,1 fl oz
2710628,1.0144,1 fl oz
2710629,1.0144,1 fl oz
2710630,1.0144,1 fl oz
2710632,1.0144,1 fl oz
2710633,1.0144,1 fl oz
2710634,1.0144,1 fl oz
2710635,1.0144,1 fl oz
2710636,1.0144,1 fl oz
2710637,1.0144,1 fl oz
2710638,1.0144,1 fl oz
2710639,1.0144,1 fl oz
2710640,1.0144,1 fl oz
2710641,1.0144,1 fl oz
2710642,1.0144,1 fl oz
2710643,1.0144,1 fl oz
2710644,1.0144,1 fl oz
2710645,1.0144,1 fl oz
2710646,1.0144,1 fl oz
2710647,1.0144,1 fl oz
2710648,1.0144,1 fl oz
2710649,1.0144,1 fl oz
2710650,1.0144,1 fl oz
2710651,1.0144,1 fl oz
2710652,1.0144,1 fl oz
2710653,1.0144,1 fl oz
2710654,1.0144,1 fl oz
2710655,1.0144,1 fl oz
2710656,1.0144,1 fl oz
2710657,1.0144,1 fl oz
2710658,1.0144,1 fl oz
2710659,1.0144,1 fl oz
2710660,1.0144,1 fl oz
2710661,1.0144,1 fl oz
2710662,1.0144,1 fl oz
2710663,1.0144,1 fl oz
2710664,1.0144,1 fl oz
2710665,1.0144,1 fl oz
2710666,1.0144,1 fl oz
2710667,1.0144,1 fl oz
2710668,1.0144,1 fl oz
2710669,1.0144,1 fl oz
2710670,1.0144,1 fl oz
2710671,1.0144,1 fl oz
2710672,1.0144,1 fl oz
2710673,1.0144,1 fl oz
2710674,1.0144,1 fl oz
2710675,1.0144,1 fl oz
2710676,1.0144,1 fl oz
2710677,1.0144,1 fl oz
2710678,1.0144,1 fl oz
2710679,1.0144,1 fl oz
2710680,1.0144,1 fl oz
2710681,1.0144,1 fl oz
2710682,1.0144,1 fl oz
2710683,1.0144,1 fl oz
2710684,1.0144,1 fl oz
2710685,1.0144,1 fl oz
2710686,1.0144,1 fl oz
2710687,1.0144,1 fl oz
2710688,1.0144,1 fl oz
2710689,1.0144,1 fl oz
2710690,1.0144,1 fl oz
2710691,1.0144,1 fl oz
2710692,1.0144,1 fl oz
2710693,1.0144,1 fl oz
2710694,1.0144,1 fl oz
2710695,1.0144,1 fl oz
2710696,1.0144,1 fl oz
2710697,1.0144,1 fl oz
2710698,1.0144,1 fl oz
2710699,0.9468,1 fl oz (no ice)
2710700,0.9468,1 fl oz (no ice)
2710701,0.9468,1 fl oz (no ice)
2710702,0.9468,1 fl oz (no ice)
2710703,0.9468,1 fl oz (no ice)
2710704,0.9468,1 fl oz (no ice)
2710705,0.9468,1 fl oz (no ice)
2710706,1.0,1 cup
2710707,1.0,1 cup
2710708,1.0,1 cup
2710709,1.0,1 cup
2710710,1.0,1 cup
2710711,1.0,1 cup
2710712,1.0,1 cup
2710713,1.0,1 cup
2710714,1.0667,1 cup
2710715,1.0667,1 cup
2710716,1.0333,1 cup
2710717,1.05,1 cup
2710718,1.05,1 cup
2710719,1.0482,1 fl oz
2710720,1.0667,1 cup
2710721,1.0667,1 cup
2710722,1.0333,1 cup
2710723,1.0333,1 cup
2710724,1.0333,1 cup
2710725,1.0333,1 cup
2710726,1.0667,1 cup
2710727,1.0333,1 cup
2710728,1.0292,1 cup
2710729,0.4933,1 tablespoon
2710730,0.3733,1 tablespoon
2710731,0.6667,1 tablespoon
2710732,0.5333,1 tablespoon
2710734,0.8667,1 tablespoon
2710742,0.8667,1 tablespoon
2710743,1.2,1 tablespoon
2710744,0.2667,1 tablespoon
2710745,1.0333,1 tablespoon
2710746,1.0333,1 cup
2710747,1.0482,1 fl oz
2710748,1.0333,1 cup
2710749,1.0333,1 cup
2710750,1.0333,1 cup
2710751,1.0333,1 cup
2710752,1.0333,1 cup
2710753,1.0333,1 cup
2710754,1.0333,1 cup
2710755,1.0333,1 cup
2710756,1.0333,1 cup
2710757,1.0144,1 fl oz
2710758,1.0144,1 fl oz
2710759,1.0,1 cup
2710760,1.0,1 cup
2710761,1.0,1 cup
2710762,1.0333,1 cup
2710763,1.0,1 cup
2710764,1.0,1 cup
2710765,1.0,1 cup
2710766,1.0333,1 cup
2710767,1.0333,1 cup
2710768,1.0,1 cup
2710769,1.0333,1 cup
2710770,1.0333,1 cup
2710771,1.0333,1 cup
2710772,1.0,1 cup
2710773,1.0,1 cup
2710774,1.0,1 cup
2710775,1.0482,1 fl oz (NFS)
2710776,1.0,1 cup
2710777,1.0482,1 fl oz (NFS)
