recipe_id,ingredient_id,ingredient_index,portion_factor,actual_measure,measure_only
1161,720,2,1,150.0 g,1 large
1161,870,3,1,,6
1161,1920,4,1,,
1161,836,5,1,45.0 g,3 tablespoons
1161,754,6,1,793.8 g,1 can
1161,745,7,1,,6
1161,3436,8,1,80.0 g,1/3 cup
1161,1551,9,1,60.0 g,1/4 cup
1161,3437,10,1,,
1162,3272,1,1,,1/2
1162,1986,2,1,,1
1162,707,3,1,240.0 g,1 cup
1162,3438,4,1,15.0 g,1 tablespoon
1162,793,5,1,15.0 g,1 tablespoon
1162,561,6,1,30.0 g,2 tablespoons
1162,3439,7,1,480.0 g,2 cups
1162,3440,8,1,120.0 g,1/2 cup
1162,3441,9,1,227.0 g,1/2 lb
1162,1427,10,1,30.0 g,2 tablespoons
1162,537,11,1,2.5 g,1/2 teaspoon
1162,63,12,1,5.0 g,1 teaspoon
1163,3314,1,1,500.0 g,500 g
1163,239,2,1,45.0 g,3 tablespoons
1163,907,3,1,,
1163,397,4,1,60.0 g,1/4 cup
1163,673,5,1,,2
1163,685,6,1,10.0 g,2 teaspoons
1163,689,7,1,1.25 g,1/4 teaspoon
1163,3442,8,1,10.0 g,2 teaspoons
1163,2179,9,1,60.0 g,1/4 cup
1163,785,10,1,250.0 g,250 ml
1163,797,11,1,50.0 g,50 g
1163,2817,12,1,60.0 g,1/4 cup
1163,331,13,1,,1
1164,2448,1,1,,4
1164,397,2,1,30.0 g,2 tablespoons
1164,720,3,1,,1
1164,870,4,1,,5
1164,828,5,1,15.0 g,1 tablespoon
1164,682,6,1,10.0 g,2 teaspoons
1164,1293,7,1,10.0 g,2 teaspoons
1164,127,8,1,3.75 g,3/4 teaspoon
1164,709,9,1,5.0 g,1 teaspoon
1164,3112,10,1,120.0 g,1/2 cup
1164,625,11,1,960.0 g,4 cups
1164,3443,12,1,20.0 g,4 teaspoons
1164,724,13,1,15.0 g,1 tablespoon
1164,695,14,1,60.0 g,4 tablespoons
1164,3030,15,1,30.0 g,2 tablespoons
1164,867,16,1,,10
1164,2287,17,1,22.5 g,1 1/2 tablespoons
1165,3444,1,1,681.0 g,1 1/2 lbs
1165,691,2,1,,4
1165,720,3,1,110.0 g,1 medium
1165,2071,4,1,120.0 g,1/2 cup
1165,1409,5,1,120.0 g,1/2 cup
1165,870,6,1,,2
1165,10,7,1,30.0 g,2 tablespoons
1165,412,8,1,5.0 g,1 teaspoon
1165,681,9,1,5.0 g,1 teaspoon
1165,685,10,1,2.5 g,1/2 teaspoon
1165,688,11,1,2.5 g,1/2 teaspoon
1165,3445,12,1,,
1165,707,13,1,240.0 g,1 cup
1165,3446,14,1,,
1166,497,1,1,150.0 g,1 large
1166,2435,2,1,,2
1166,3447,3,1,908.0 g,2 lbs
1166,1991,4,1,,
1166,682,5,1,10.0 g,2 teaspoons
1166,681,6,1,10.0 g,2 teaspoons
1166,685,7,1,2.5 g,1/2 teaspoon
1166,686,8,1,2.5 g,1/2 teaspoon
1166,1085,9,1,0.62 g,1/8 teaspoon
1166,2071,10,1,240.0 g,1 cup
1166,2452,11,1,240.0 g,1 cup
1166,3448,12,1,120.0 g,1/2 cup
1166,695,13,1,30.0 g,2 tablespoons
1166,3449,14,1,60.0 g,1/4 cup
1167,3450,1,1,1135.0 g,2 1/2 lbs
1167,681,2,1,5.0 g,1 teaspoon
1167,682,3,1,2.5 g,1/2 teaspoon
1167,3451,4,1,2.5 g,1/2 teaspoon
1167,522,5,1,2.5 g,1/2 teaspoon
1167,875,6,1,2.5 g,1/2 teaspoon
1167,705,7,1,360.0 g,1 1/2 cups
1167,3452,8,1,425.25 g,1 can
1167,3453,9,1,425.25 g,1 can
1167,580,10,1,150.0 g,1 large
1167,720,11,1,110.0 g,1 medium
1167,2071,12,1,120.0 g,1/2 cup
1168,615,1,1,15.0 g,1 tablespoon
1168,2978,2,1,10.0 g,2 teaspoons
1168,831,3,1,680.4 g,1 package
1168,3454,4,1,567.0 g,1 package
1168,2185,5,1,360.0 g,1 1/2 cups
1168,681,6,1,10.0 g,2 teaspoons
1168,688,7,1,10.0 g,2 teaspoons
1168,3455,8,1,,
1168,3456,9,1,,
1168,705,10,1,396.9 g,1 can
1168,2512,11,1,396.9 g,1 can
1168,733,12,1,120.0 g,1/2 cup
1168,334,13,1,5.0 g,1 teaspoon
1169,99,1,1,60.0 g,4 tablespoons
1169,3457,2,1,,2
1169,178,3,1,,
1169,29,4,1,5.0 g,1 teaspoon
1169,685,5,1,5.0 g,1 teaspoon
1169,688,6,1,2.5 g,1/2 teaspoon
1169,689,7,1,1.25 g,1/4 teaspoon
1169,522,8,1,1.25 g,1/4 teaspoon
1169,2009,9,1,300.0 g,1 1/4 cups
1169,209,10,1,,1
1169,3458,11,1,60.0 g,1/4 cup
1169,72,12,1,120.0 g,1/2 cup
1169,732,13,1,,15
1169,901,14,1,,1
1170,720,1,1,,1
1170,2206,2,1,,1
1170,2719,3,1,454.0 g,1 lb
1170,719,4,1,300.0 g,2 large
1170,3459,5,1,240.0 g,1 cup
1170,3460,6,1,,2
1170,691,7,1,,3
1170,724,8,1,170.1 g,6 ounces
1170,625,9,1,480.0 g,2 cups
1170,447,10,1,150.0 g,1 large
1170,273,11,1,150.0 g,1 large
1170,522,12,1,15.0 g,1 tablespoon
1170,681,13,1,15.0 g,1 tablespoon
1170,3461,14,1,,2
1170,3462,15,1,,
1171,1043,1,1,2.5 g,1/2 teaspoon
1171,3463,2,1,,2
1171,3464,4,1,,1
1172,673,1,1,220.0 g,2 medium
1172,870,2,1,,2
1172,177,3,1,30.0 g,2 tablespoons
1172,680,4,1,15.0 g,1 tablespoon
1172,577,5,1,5.0 g,1 teaspoon
1172,683,6,1,2.5 g,1/2 teaspoon
1172,334,7,1,80.0 g,1/3 cup
1172,3465,8,1,56.7 g,2 ounces
1172,35,9,1,,1
1172,625,10,1,120.0 g,1/2 cup
1172,3466,11,1,454.0 g,1 lb
1172,342,12,1,240.0 g,1 cup
1172,173,13,1,480.0 g,2 cups
1172,683,14,1,2.5 g,1/2 teaspoon
1172,2210,15,1,0.62 g,1/8 teaspoon
1172,522,16,1,2.5 g,1/2 teaspoon
1173,239,1,1,250.0 g,8 ounces
1173,522,2,1,2.5 g,1/2 teaspoon
1173,745,3,1,,3
1173,364,4,1,,3/4
1173,925,5,1,30.0 g,2 tablespoons
1173,3467,6,1,30.0 g,2 tablespoons
1173,577,7,1,240.0 g,1 cup
1173,1293,8,1,15.0 g,1 tablespoon
1174,3468,1,1,454.0 g,1 lb
1174,3469,2,1,,
1174,504,3,1,60.0 g,1/4 cup
1174,522,4,1,5.0 g,1 teaspoon
1174,577,5,1,2.5 g,1/2 teaspoon
1174,673,6,1,140.0 g,2 small
1175,3470,1,1,2000.0 g,2 kg
1175,504,2,1,150.0 g,150 ml
1175,645,3,1,50.0 g,50 ml
1175,851,4,1,30.0 g,2 tablespoons
1175,63,5,1,15.0 g,1 tablespoon
1175,2051,6,1,50.0 g,50 g
1175,95,7,1,150.0 g,150 g
1175,3471,8,1,5.0 g,1 teaspoon
1177,397,1,1,5.0 g,1 teaspoon
1177,673,2,1,,2
1177,870,3,1,,2
1177,741,4,1,454.0 g,1 lb
1177,680,5,1,25.0 g,5 teaspoons
1177,522,6,1,5.0 g,1 teaspoon
1177,1942,7,1,30.0 g,2 tablespoons
1177,22,8,1,15.0 g,1 tablespoon
1177,645,9,1,15.0 g,1 tablespoon
1177,1332,10,1,5.0 g,1 teaspoon
1177,619,11,1,30.0 g,2 tablespoons
1177,3472,12,1,60.0 g,4 tablespoons
1177,1506,13,1,396.9 g,1 can
1177,3473,14,1,120.0 g,1/2 cup
1177,745,15,1,,2
1177,3474,16,1,240.0 g,1 cup
1177,676,17,1,,3
1178,106,1,1,300.0 g,2 large
1178,615,2,1,80.0 g,1/3 cup
1178,727,3,1,5.0 g,1 teaspoon
1178,522,4,1,5.0 g,1 teaspoon
1178,680,5,1,5.0 g,1 teaspoon
1178,95,6,1,15.0 g,1 tablespoon
1178,1293,7,1,10.0 g,2 teaspoons
1179,106,1,1,1500.0 g,1 1/2 kg
1179,1898,2,1,300.0 g,2 large
1179,870,3,1,210.0 g,3 small
1179,785,4,1,500.0 g,500 ml
1179,334,5,1,5.0 g,1 teaspoon
1179,625,6,1,250.0 g,250 ml
1179,3475,7,1,210.0 g,3 small
1179,925,8,1,15.0 g,1 tablespoon
1179,3476,9,1,250.0 g,250 ml
1180,397,1,1,45.0 g,3 tablespoons
1180,1036,2,1,908.0 g,2 lbs
1180,3477,3,1,,2
1180,720,4,1,150.0 g,1 large
1180,1625,5,1,15.0 g,1 tablespoon
1180,3478,6,1,,1
1180,674,7,1,15.0 g,1 tablespoon
1180,3479,8,1,15.0 g,1 tablespoon
1180,716,9,1,10.0 g,2 teaspoons
1180,3150,10,1,,1
1180,785,11,1,120.0 g,1/2 cup
1180,676,12,1,,2
1180,2172,13,1,,2
1180,162,14,1,,1
1180,1534,15,1,113.4 g,4 ounces
1181,3480,1,1,,1
1181,1932,2,1,56.7 g,2 ounces
1181,3481,3,1,56.7 g,2 ounces
1181,1955,4,1,56.7 g,2 ounces
1181,3482,5,1,,1
1182,540,1,1,180.0 g,3/4 cup
1182,364,2,1,480.0 g,2 cups
1182,745,3,1,,2
1182,577,4,1,180.0 g,3/4 cup
1182,610,5,1,5.0 g,1 teaspoon
1182,99,6,1,28.35 g,1 ounce
1182,522,7,1,0.5 g,1 pinch
1182,1293,8,1,2.5 g,1/2 teaspoon
1183,120,1,1,1000.0 g,1 kg
1183,720,2,1,500.0 g,1/2 kg
1183,829,3,1,480.0 g,2 cups
1183,577,4,1,480.0 g,2 cups
1183,733,5,1,120.0 g,1/2 cup
1183,522,6,1,7.5 g,1/2 tablespoon
1183,1999,7,1,2.5 g,1/2 teaspoon
1183,2943,8,1,2.5 g,1/2 teaspoon
1183,625,9,1,120.0 g,1/2 cup
1183,2287,10,1,22.5 g,1 1/2 tablespoons
1183,680,11,1,22.5 g,1 1/2 tablespoons
1184,99,1,1,30.0 g,2 tablespoons
1184,673,2,1,,2
1184,3483,3,1,12.5 g,2 1/2 teaspoons
1184,108,4,1,30.0 g,2 tablespoons
1184,522,5,1,5.0 g,1 teaspoon
1184,1922,6,1,,
1184,577,7,1,15.0 g,1 tablespoon
1184,19,8,1,15.0 g,1 tablespoon
1184,625,9,1,360.0 g,1 1/2 cups
1184,1106,10,1,,6
1185,720,1,1,110.0 g,1 medium
1185,680,2,1,10.0 g,2 teaspoons
1185,1332,3,1,2.5 g,1/2 teaspoon
1185,749,4,1,,3
1185,135,5,1,600.0 g,6 pieces
1185,674,6,1,7.5 g,1 1/2 teaspoons
1185,1224,7,1,2.5 g,1/2 teaspoon
1185,447,8,1,,
1185,522,9,1,10.0 g,2 teaspoons
1186,504,1,1,45.0 g,3 tablespoons
1186,522,2,1,2.5 g,1/2 teaspoon
1186,577,3,1,1.25 g,1/4 teaspoon
1186,2112,4,1,226.8 g,8 ounces
1186,720,5,1,110.0 g,1 medium
1187,1795,1,1,375.0 g,375 ml
1187,3484,2,1,500.0 g,500 ml
1187,3485,3,1,200.0 g,200 g
1187,334,4,1,40.0 g,40 ml
1188,577,1,1,240.0 g,1 cup
1188,625,2,1,240.0 g,1 cup
1188,334,3,1,240.0 g,1 cup
1188,733,4,1,30.0 g,1 handful
1188,3486,5,1,,
1189,740,1,1,960.0 g,4 cups
1189,120,2,1,120.0 g,1/2 cup
1189,2589,3,1,60.0 g,1/4 cup
1189,3487,4,1,60.0 g,1/4 cup
1189,3488,5,1,60.0 g,1/4 cup
1189,537,6,1,2.5 g,1/2 teaspoon
1189,807,7,1,2.5 g,1/2 teaspoon
1189,2099,8,1,2.5 g,1/2 teaspoon
1189,1332,9,1,0.62 g,1/8 teaspoon
1189,719,10,1,,3
1189,816,11,1,30.0 g,1/8 cup
1190,625,1,1,250.0 g,250 ml
1190,640,2,1,625.0 g,625 ml
1190,334,3,1,12.5 g,12 1/2 ml
1190,610,4,1,5.0 g,5 ml
1190,108,5,1,375.0 g,375 ml
1190,744,6,1,22.0 g,22 ml
1190,522,7,1,1.0 g,1 ml
1190,3489,8,1,20.0 g,20 g
1190,3490,9,1,150.0 g,150 ml
1190,109,10,1,750.0 g,750 ml
1191,3491,1,1,,2
1191,2633,2,1,,1
1191,108,3,1,300.0 g,1 1/4 cups
1191,640,4,1,240.0 g,1 cup
1191,611,5,1,5.0 g,1 teaspoon
1191,18,6,1,5.0 g,1 teaspoon
1191,522,7,1,0.5 g,1 pinch
1191,745,8,1,,4
1191,354,9,1,15.0 g,1 tablespoon
1191,1293,10,1,10.0 g,2 teaspoons
1192,99,1,1,125.0 g,125 g
1192,125,2,1,100.0 g,100 g
1192,209,3,1,,1
1192,239,4,1,275.0 g,275 g
1192,744,5,1,10.0 g,10 ml
1192,522,6,1,2.0 g,2 ml
1192,2633,7,1,,1
1192,364,8,1,125.0 g,125 ml
1192,745,9,1,,3
1192,239,10,1,30.0 g,30 g
1192,99,11,1,25.0 g,25 g
1192,577,12,1,150.0 g,150 g
1192,2287,13,1,30.0 g,30 g
1192,610,14,1,5.0 g,5 ml
1192,522,15,1,2.0 g,2 ml
1192,685,16,1,10.0 g,10 ml
1193,3492,1,1,397.0 g,1 can
1193,3493,2,1,400.0 g,400 g
1193,2289,3,1,25.0 g,25 ml
1193,625,4,1,75.0 g,75 ml
1193,99,5,1,60.0 g,60 g
1193,773,6,1,5.0 g,5 ml
1194,3189,1,1,681.0 g,1 1/2 lbs
1194,51,2,1,,1
1194,196,3,1,,1/3
1194,497,4,1,,1/4
1194,674,5,1,,1/2
1194,397,6,1,45.0 g,3 tablespoons
1194,334,7,1,30.0 g,2 tablespoons
1194,522,8,1,2.5 g,1/2 teaspoon
1194,63,9,1,5.0 g,1 teaspoon
1195,3494,1,1,480.0 g,2 cups
1195,3495,2,1,720.0 g,3 cups
1195,720,3,1,,1
1195,3496,4,1,,2
1195,719,5,1,150.0 g,1 large
1195,3497,6,1,,2
1195,522,7,1,,
1195,3498,8,1,,1
1195,1937,9,1,,2
1196,3499,1,1,2000.0 g,2 kg
1196,3500,2,1,1000.0 g,1 kg
1196,851,3,1,45.0 g,45 ml
1196,1110,4,1,5.0 g,5 ml
1196,522,5,1,30.0 g,30 ml
1196,1922,6,1,15.0 g,15 ml
1196,1201,7,1,2.0 g,2 ml
1196,699,8,1,10.0 g,10 ml
1196,95,9,1,10.0 g,10 ml
1196,3501,10,1,125.0 g,125 ml
1196,3502,11,1,90.0 g,90 g
1197,1200,1,1,15.0 g,1 tablespoon
1197,621,2,1,600.0 g,2 1/2 cups
1197,1597,3,1,15.0 g,1 tablespoon
1197,865,4,1,80.0 g,1/3 cup
1197,615,5,1,15.0 g,1 tablespoon
1197,1365,6,1,480.0 g,2 cups
1197,3503,7,1,240.0 g,1 cup
1197,3504,8,1,120.0 g,1/2 cup
1197,3505,9,1,120.0 g,1/2 cup
1197,3506,10,1,60.0 g,1/4 cup
1197,3507,11,1,60.0 g,1/4 cup
1197,2271,12,1,60.0 g,1/4 cup
1197,3508,13,1,60.0 g,1/4 cup
1197,3509,14,1,60.0 g,1/4 cup
1197,325,15,1,20.0 g,4 teaspoons
1197,3510,16,1,45.0 g,3 tablespoons
1198,1584,1,1,60.0 g,1/4 cup
1198,888,2,1,22.5 g,1 1/2 tablespoons
1198,836,3,1,2.5 g,1/2 teaspoon
1198,3511,4,1,2.5 g,1/2 teaspoon
1198,828,5,1,2.5 g,1/2 teaspoon
1198,412,6,1,2.5 g,1/2 teaspoon
1198,1991,7,1,,
1198,3512,8,1,,3
1198,497,9,1,,1/2
1198,939,10,1,30.0 g,2 tablespoons
1198,2147,11,1,30.0 g,2 tablespoons
1198,3513,12,1,60.0 g,1/4 cup
1198,1887,13,1,56.7 g,2 ounces
1198,1945,14,1,45.0 g,3 tablespoons
1199,3514,1,1,240.0 g,1 cup
1199,99,2,1,113.4 g,4 ounces
1199,22,3,1,30.0 g,2 tablespoons
1199,209,4,1,150.0 g,1 large
1199,3515,5,1,5.0 g,1 teaspoon
1199,364,6,1,240.0 g,1 cup
1199,239,7,1,360.0 g,1 1/2 cups
1199,1224,8,1,5.0 g,1 teaspoon
1199,522,9,1,5.0 g,1 teaspoon
1199,577,10,1,240.0 g,1 cup
1199,625,11,1,480.0 g,2 cups
1199,773,12,1,5.0 g,1 teaspoon
1200,109,1,1,30.0 g,2 tablespoons
1200,3516,2,1,5.0 g,1 teaspoon
1200,688,3,1,2.5 g,1/2 teaspoon
1200,95,4,1,30.0 g,2 tablespoons
1200,1332,5,1,7.5 g,1/2 tablespoon
1200,1293,6,1,1.25 g,1/4 teaspoon
1200,680,7,1,1.25 g,1/4 teaspoon
1200,3517,8,1,480.0 g,2 cups
1200,3518,9,1,840.0 g,3 1/2 cups
1200,522,10,1,5.0 g,1 teaspoon
1200,733,11,1,120.0 g,1/2 cup
1201,3519,1,1,15.0 g,3 teaspoons
1201,1411,2,1,10.0 g,2 teaspoons
1201,412,3,1,5.0 g,1 teaspoon
1201,2567,4,1,150.0 g,2
1201,178,5,1,,
1201,707,6,1,70.0 g,70 g
1201,706,7,1,125.0 g,125 ml
1201,2772,8,1,60.0 g,1/4 cup
1201,3520,9,1,,1
1201,719,10,1,,1
1201,3401,11,1,,4
1201,2074,12,1,5.0 g,1 teaspoon
1201,334,13,1,15.0 g,1 tablespoon
1201,1584,14,1,2.5 g,1/2 teaspoon
1201,412,15,1,2.5 g,1/2 teaspoon
1202,699,1,1,2.5 g,1/2 teaspoon
1202,681,2,1,2.5 g,1/2 teaspoon
1202,1922,3,1,2.5 g,1/2 teaspoon
1202,2444,4,1,2.5 g,1/2 teaspoon
1202,412,5,1,1.25 g,1/4 teaspoon
1202,537,6,1,1.25 g,1/4 teaspoon
1202,3521,7,1,340.2 g,12 ounces
1202,397,8,1,22.5 g,1 1/2 tablespoons
1202,3522,9,1,240.0 g,1 cup
1202,3523,10,1,180.0 g,3/4 cup
1202,904,11,1,80.0 g,1/3 cup
1202,888,12,1,15.0 g,1 tablespoon
1202,2564,13,1,5.0 g,1 teaspoon
1202,1570,14,1,30.0 g,2 tablespoons
1203,785,1,1,480.0 g,2 cups
1203,2386,2,1,80.0 g,1/3 cup
1203,522,3,1,2.5 g,1/2 teaspoon
1203,2115,4,1,0.62 g,1/8 teaspoon
1203,3524,5,1,240.0 g,1 cup
1204,301,1,1,480.0 g,2 cups
1204,733,2,1,180.0 g,3/4 cup
1204,99,3,1,60.0 g,4 tablespoons
1204,2467,4,1,45.0 g,3 tablespoons
1204,2210,5,1,2.5 g,1/2 teaspoon
1204,707,6,1,240.0 g,1 cup
1204,3525,7,1,110.0 g,1 medium
1204,1455,8,1,180.0 g,3/4 cup
1204,685,9,1,10.0 g,2 teaspoons
1205,711,1,1,425.25 g,15 ounces
1205,1584,2,1,15.0 g,1 tablespoon
1205,2051,3,1,8.75 g,1 3/4 teaspoons
1205,625,4,1,1200.0 g,5 cups
1205,1860,5,1,240.0 g,1 cup
1205,2051,6,1,7.5 g,1 1/2 teaspoons
1205,3526,7,1,85.05 g,3 ounces
1205,99,8,1,30.0 g,2 tablespoons
1205,3527,9,1,1275.75 g,45 ounces
1205,854,10,1,2.5 g,1/2 teaspoon
1205,793,11,1,2.5 g,1/2 teaspoon
1205,745,12,1,,6
1205,3528,13,1,30.0 g,2 tablespoons
1206,2697,1,1,120.0 g,1/2 cup
1206,3529,2,1,120.0 g,1/2 cup
1206,3530,3,1,120.0 g,1/2 cup
1206,3531,4,1,120.0 g,1/2 cup
1206,397,5,1,30.0 g,2 tablespoons
1206,3532,6,1,360.0 g,1 1/2 cups
1206,1287,7,1,30.0 g,2 tablespoons
1206,412,8,1,5.0 g,1 teaspoon
1206,1896,9,1,1.25 g,1/4 teaspoon
1206,522,10,1,,
1206,707,11,1,240.0 g,1 cup
1206,733,12,1,120.0 g,1/2 cup
1207,615,1,1,15.0 g,1 tablespoon
1207,720,2,1,,1
1207,580,3,1,,1
1207,870,4,1,,2
1207,795,5,1,1920.0 g,8 cups
1207,342,6,1,240.0 g,1 cup
1207,2209,7,1,5.0 g,1 teaspoon
1207,681,8,1,2.5 g,1/2 teaspoon
1207,3533,9,1,680.4 g,1
1207,3293,10,1,,1
1207,671,11,1,240.0 g,1 cup
1207,3266,12,1,160.0 g,2/3 cup
1207,3534,13,1,,
1208,109,1,1,5.0 g,1 teaspoon
1208,3535,2,1,,1
1208,3536,3,1,,1
1208,522,4,1,5.0 g,1 teaspoon
1208,2569,5,1,5.0 g,1 teaspoon
1208,1332,6,1,5.0 g,1 teaspoon
1208,3537,7,1,600.0 g,6 pieces
1208,625,8,1,120.0 g,1/2 cup
1208,2332,9,1,,1
1208,816,10,1,60.0 g,1/4 cup
1208,870,11,1,,7
1209,3538,1,1,340.2 g,12 ounces
1209,1508,2,1,2.5 g,1/2 teaspoon
1209,1411,3,1,1.25 g,1/4 teaspoon
1209,3539,4,1,2.5 g,1/2 teaspoon
1209,828,5,1,1.25 g,1/4 teaspoon
1209,1676,6,1,0.62 g,1/8 teaspoon
1209,3540,7,1,2.5 g,1/2 teaspoon
1209,537,8,1,1.25 g,1/4 teaspoon
1209,2074,9,1,7.5 g,1 1/2 teaspoons
1209,1986,10,1,,1
1209,397,11,1,5.0 g,1 teaspoon
1209,835,12,1,60.0 g,4 tablespoons
1210,109,1,1,15.0 g,1 tablespoon
1210,720,2,1,150.0 g,1 large
1210,3541,3,1,1440.0 g,6 cups
1210,751,4,1,40.0 g,1 stalk
1210,522,5,1,5.0 g,1 teaspoon
1210,3542,6,1,5.0 g,1 teaspoon
1210,625,7,1,1440.0 g,6 cups
1210,422,8,1,30.0 g,2 tablespoons
1210,561,9,1,45.0 g,3 tablespoons
1210,1919,10,1,30.0 g,2 tablespoons
1211,3543,1,1,227.0 g,1/2 lb
1211,904,2,1,240.0 g,1 cup
1211,671,3,1,,4
1211,720,4,1,,1
1211,3544,5,1,,1
1211,682,6,1,5.0 g,1 teaspoon
1211,681,7,1,5.0 g,1 teaspoon
1211,680,8,1,10.0 g,2 teaspoons
1211,397,9,1,15.0 g,1 tablespoon
1211,577,10,1,10.0 g,2 teaspoons
1212,397,1,1,30.0 g,2 tablespoons
1212,720,2,1,,1/2
1212,781,3,1,425.25 g,1 can
1212,713,4,1,425.25 g,1 can
1212,2886,5,1,15.0 g,1 tablespoon
1212,817,6,1,15.0 g,1 tablespoon
1212,522,7,1,1.25 g,1/4 teaspoon
1212,63,8,1,1.25 g,1/4 teaspoon
1212,836,9,1,1.25 g,1/4 teaspoon
1212,1293,10,1,1.25 g,1/4 teaspoon
1212,1332,11,1,1.25 g,1/4 teaspoon
1212,1224,12,1,1.25 g,1/4 teaspoon
1212,828,13,1,1.25 g,1/4 teaspoon
1213,3545,1,1,400.0 g,2
1213,3546,2,1,,2
1213,681,3,1,10.0 g,2 teaspoons
1213,1986,4,1,,1
1213,2817,5,1,60.0 g,1/4 cup
1213,1403,6,1,240.0 g,1 cup
1213,707,7,1,360.0 g,1 1/2 cups
1213,785,8,1,480.0 g,2 cups
1213,870,9,1,,3
1213,397,10,1,10.0 g,2 teaspoons
1213,3547,11,1,120.0 g,1/2 cup
1214,3548,1,1,,8
1214,334,2,1,30.0 g,2 tablespoons
1214,258,3,1,15.0 g,1 tablespoon
1214,673,4,1,,2
1214,835,5,1,5.0 g,1 teaspoon
1214,3549,6,1,1.25 g,1/4 teaspoon
1214,1177,7,1,480.0 g,2 cups
1215,272,1,1,50.0 g,1/2 bunch
1215,870,2,1,,2
1215,2118,3,1,15.0 g,1 tablespoon
1215,681,4,1,10.0 g,2 teaspoons
1215,682,5,1,2.5 g,1/2 teaspoon
1215,1676,6,1,,
1215,1287,7,1,30.0 g,2 tablespoons
1215,3550,8,1,,2
1215,522,9,1,0.62 g,1/8 teaspoon
1215,99,10,1,113.5 g,1/4 lb
1215,1613,11,1,,1
1216,397,1,1,15.0 g,1 tablespoon
1216,720,2,1,110.0 g,1 medium
1216,870,3,1,,3
1216,120,4,1,454.0 g,1 lb
1216,685,5,1,3.75 g,3/4 teaspoon
1216,688,6,1,3.75 g,3/4 teaspoon
1216,683,7,1,3.75 g,3/4 teaspoon
1216,824,8,1,2.5 g,1/2 teaspoon
1216,2841,9,1,240.0 g,1 cup
1216,724,10,1,30.0 g,2 tablespoons
1216,508,11,1,45.0 g,3 tablespoons
1216,522,12,1,3.75 g,3/4 teaspoon
1216,1922,13,1,2.5 g,1/2 teaspoon
1216,817,14,1,120.0 g,1/2 cup
1217,1982,1,1,22.5 g,1 1/2 tablespoons
1217,3551,2,1,22.5 g,1 1/2 tablespoons
1217,397,3,1,30.0 g,2 tablespoons
1217,681,4,1,5.0 g,1 teaspoon
1217,682,5,1,2.5 g,1/2 teaspoon
1217,325,6,1,3.12 g,5/8 teaspoon
1217,1036,7,1,,4
1217,651,8,1,,1/2
1217,1879,9,1,,12
1217,178,10,1,,
1217,268,11,1,60.0 g,1/4 cup
1218,1534,1,1,240.0 g,1 cup
1218,397,2,1,60.0 g,1/4 cup
1218,2201,3,1,60.0 g,1/4 cup
1218,2086,4,1,10.0 g,2 teaspoons
1218,1919,5,1,10.0 g,2 teaspoons
1218,870,6,1,,2
1218,412,7,1,5.0 g,1 teaspoon
1218,127,8,1,0.5 g,1 pinch
1218,577,9,1,0.5 g,1 pinch
1218,3552,10,1,,3
1218,522,11,1,,
1219,1972,1,1,450.0 g,3 large
1219,1676,2,1,0.62 g,1/8 teaspoon
1219,412,3,1,5.0 g,1 teaspoon
1219,674,4,1,2.5 g,1/2 teaspoon
1219,397,5,1,15.0 g,1 tablespoon
1219,3553,6,1,15.0 g,1 tablespoon
1219,522,7,1,,
1219,1922,8,1,,
1219,939,9,1,80.0 g,1/3 cup
1219,2262,10,1,,12
1220,615,1,1,15.0 g,1 tablespoon
1220,720,2,1,150.0 g,1 large
1220,580,3,1,110.0 g,1 medium
1220,870,4,1,,2
1220,3554,5,1,1920.0 g,8 cups
1220,3388,6,1,5.0 g,1 teaspoon
1220,681,7,1,2.5 g,1/2 teaspoon
1220,508,8,1,240.0 g,1 cup
1220,3555,9,1,720.0 g,3 cups
1220,711,10,1,453.6 g,3 cans
1220,3556,11,1,240.0 g,1 cup
1220,879,12,1,160.0 g,2/3 cup
1221,397,1,1,30.0 g,2 tablespoons
1221,2830,2,1,,1
1221,870,3,1,,5
1221,1949,4,1,15.0 g,1 tablespoon
1221,522,5,1,1.25 g,1/4 teaspoon
1221,846,6,1,340.2 g,1 package
1221,707,7,1,283.5 g,1 package
1221,705,8,1,480.0 g,2 cups
1221,2074,9,1,15.0 g,1 tablespoon
1221,888,10,1,60.0 g,1/4 cup
1222,797,1,1,15.0 g,1 tablespoon
1222,720,2,1,,1
1222,3557,3,1,15.0 g,1 tablespoon
1222,681,4,1,5.0 g,1 teaspoon
1222,3558,5,1,5.0 g,1 teaspoon
1222,781,6,1,300.0 g,300 g
1222,2515,7,1,,1
1222,3559,8,1,,
1222,671,9,1,150.0 g,1 large
1222,120,10,1,,1
1222,871,11,1,440.0 g,1 can
1222,724,12,1,15.0 g,1 tablespoon
1222,3560,13,1,120.0 g,1/2 cup
1222,3561,14,1,,
1222,707,15,1,480.0 g,2 cups
1222,625,16,1,480.0 g,2 cups
1223,2198,1,1,540.0 g,2 1/4 cups
1223,720,2,1,120.0 g,1/2 cup
1223,870,3,1,,2
1223,680,4,1,10.0 g,2 teaspoons
1223,725,5,1,1440.0 g,6 cups
1223,2697,6,1,480.0 g,2 cups
1223,739,7,1,1.25 g,1/4 teaspoon
1223,76,8,1,480.0 g,2 cups
1223,707,9,1,240.0 g,1 cup
1224,720,1,1,110.0 g,1 medium
1224,870,2,1,,2
