recipe_id,recipe_name,local_path,source_url,status
589,BLACK BEAN AND COUSCOUS SALAD,assets/photos/589.jpg,https://www.food.com/recipe/black-bean-and-couscous-salad-61930,ok
590,BLACK PEPPER BASIL CHICKEN WITH CAULIFLOWER COUSCOUS (LOWER CARB,assets/photos/590.jpg,https://www.food.com/recipe/black-pepper-basil-chicken-with-cauliflower-couscous-lower-carb-519138,ok
591,BLUEBERRY COUSCOUS SALAD,assets/photos/591.jpg,https://www.food.com/recipe/blueberry-couscous-salad-461337,ok
594,BOBOTIE (SOUTH AFRICA),assets/photos/594.jpg,https://www.food.com/recipe/bobotie-south-africa-309618,ok
595,BOBOTIE (SOUTH AFRICAN CURRIED MEAT CASSEROLE),assets/photos/595.jpg,https://www.food.com/recipe/bobotie-south-african-curried-meat-casserole-456518,ok
596,BOBOTIE (SOUTH AFRICAN CURRY MEAT LOAF),assets/photos/596.jpg,https://www.food.com/recipe/bobotie-south-african-curry-meat-loaf-513973,ok
597,BREAD POHA,assets/photos/597.jpg,https://www.food.com/recipe/bread-poha-86183,ok
598,BUNNY CHOW,assets/photos/598.jpg,https://www.food.com/recipe/bunny-chow-532742,ok
599,BUNNY CHOW - VEGAN,assets/photos/599.jpg,https://www.food.com/recipe/bunny-chow-vegan-456544,ok
600,CAAKIRI (COUSCOUS PUDDING),assets/photos/600.jpg,https://www.food.com/recipe/caakiri-couscous-pudding-457272,ok
601,CAMAR&OTILDE;ES PIRI-PIRI (ANGOLA),assets/photos/601.jpg,https://www.food.com/recipe/camar-es-piri-piri-angola-466888,ok
602,CARAMELISED ONION AND COUSCOUS SEASONING,assets/photos/602.jpg,https://www.food.com/recipe/caramelised-onion-and-couscous-seasoning-388428,ok
603,CARIBBEAN PEANUT SOUP,assets/photos/603.jpg,https://www.food.com/recipe/caribbean-peanut-soup-368941,ok
604,CARNIVAL COUSCOUS,assets/photos/604.jpg,https://www.food.com/recipe/carnival-couscous-344615,ok
605,CARROT AND CILANTRO COUSCOUS,assets/photos/605.jpg,https://www.food.com/recipe/carrot-and-cilantro-couscous-416771,ok
606,CARROT AND RAISIN SALAD---MOROCCAN STYLE,assets/photos/606.jpg,https://www.food.com/recipe/carrot-and-raisin-salad-moroccan-style-68917,ok
607,CARROT DATE WALNUT COUSCOUS,assets/photos/607.jpg,https://www.food.com/recipe/carrot-date-walnut-couscous-361993,ok
608,CASBAH COUSCOUS SALAD,assets/photos/608.jpg,https://www.food.com/recipe/casbah-couscous-salad-484617,ok
609,CAULIFLOWER COUSCOUS,assets/photos/609.jpg,https://www.food.com/recipe/cauliflower-couscous-448977,ok
610,CAULIFLOWER TAGINE,assets/photos/610.jpg,https://www.food.com/recipe/cauliflower-tagine-359602,ok
611,"CHAI, AFRICAN TEA",assets/photos/611.jpg,https://www.food.com/recipe/chai-african-tea-456836,ok
612,CHAKALAKA (SOUTH AFRICAN VEGETABLE STIR-FRY),assets/photos/612.jpg,https://www.food.com/recipe/chakalaka-south-african-vegetable-stir-fry-309581,ok
613,CHAPATIS (INDIAN OR KENYAN WHOLEWHEAT FLATBREAD),assets/photos/613.jpg,https://www.food.com/recipe/chapatis-indian-or-kenyan-wholewheat-flatbread-356829,ok
614,CHERMOULA,assets/photos/614.jpg,https://www.food.com/recipe/chermoula-348967,ok
615,CHERMOULA (MOROCCAN PESTO),assets/photos/615.jpg,https://www.food.com/recipe/chermoula-moroccan-pesto-386308,ok
616,CHERMOULA ROASTED TOMATOES,assets/photos/616.jpg,https://www.food.com/recipe/chermoula-roasted-tomatoes-382421,ok
617,CHICKEN AND COUSCOUS,assets/photos/617.jpg,https://www.food.com/recipe/chicken-and-couscous-426499,ok
618,CHICKEN AND COUSCOUS WITH FENNEL AND ORANGE,assets/photos/618.jpg,https://www.food.com/recipe/chicken-and-couscous-with-fennel-and-orange-475980,ok
619,CHICKEN AND VEGGIE COUSCOUS,assets/photos/619.jpg,https://www.food.com/recipe/chicken-and-veggie-couscous-396855,ok
620,CHICKEN BAKED WITH ORANGE SPICED HARISSA SAUCE,assets/photos/620.jpg,https://www.food.com/recipe/chicken-baked-with-orange-spiced-harissa-sauce-310253,ok
621,CHICKEN &AMP; BUTTERNUT SQUASH TAGINE,assets/photos/621.jpg,https://www.food.com/recipe/chicken-butternut-squash-tagine-509243,ok
622,CHICKEN COUSCOUS ONE POT,assets/photos/622.jpg,https://www.food.com/recipe/chicken-couscous-one-pot-375069,ok
623,"CHICKEN, DATE AND APRICOT TAGINE",assets/photos/623.jpg,https://www.food.com/recipe/chicken-date-and-apricot-tagine-490360,ok
624,CHICKEN &AMP; PRESERVED LEMON TAGINE,assets/photos/624.jpg,https://www.food.com/recipe/chicken-preserved-lemon-tagine-522155,ok
627,CHICKEN TAGINE WITH APRICOTS AND ALMONDS,assets/photos/627.jpg,https://www.food.com/recipe/chicken-tagine-with-apricots-and-almonds-428523,ok
628,CHICKEN TAGINE WITH FENNEL AND OLIVES,assets/photos/628.jpg,https://www.food.com/recipe/chicken-tagine-with-fennel-and-olives-428625,ok
629,"CHICKEN TAGINE WITH FIGS, OLIVES, AND PISTACHIOS",assets/photos/629.jpg,https://www.food.com/recipe/chicken-tagine-with-figs-olives-and-pistachios-82635,ok
630,CHICKEN TAGINE WITH POTATOES AND PEAS (MOROCCO -- NORTH AFRICA),assets/photos/630.jpg,https://www.food.com/recipe/chicken-tagine-with-potatoes-and-peas-morocco-north-africa-374278,ok
631,CHICKEN TAGINE WITH PRESERVED LEMON  AND POTATOES,assets/photos/631.jpg,https://www.food.com/recipe/chicken-tagine-with-preserved-lemon-and-potatoes-423292,ok
632,CHICKEN &AMP; TOMATO TAGINE,assets/photos/632.jpg,https://www.food.com/recipe/chicken-tomato-tagine-313622,ok
633,CHICKEN WITH COUSCOUS,assets/photos/633.jpg,https://www.food.com/recipe/chicken-with-couscous-504284,ok
634,CHICKEN WITH DATES AND MOROCCAN SPICES,assets/photos/634.jpg,https://www.food.com/recipe/chicken-with-dates-and-moroccan-spices-483812,ok
635,"CHICKPEA AND DATE TAGINE, VEGETARIAN",assets/photos/635.jpg,https://www.food.com/recipe/chickpea-and-date-tagine-vegetarian-495095,ok
636,CHILI SHAKSHUKA,assets/photos/636.jpg,https://www.food.com/recipe/chili-shakshuka-536552,ok
637,CHORIZO AND PRESERVED LEMON COUSCOUS,assets/photos/637.jpg,https://www.food.com/recipe/chorizo-and-preserved-lemon-couscous-532389,ok
638,CINNAMON SCENTED COUSCOUS,assets/photos/638.jpg,https://www.food.com/recipe/cinnamon-scented-couscous-396925,ok
639,CINNAMON-SPICED MOROCCAN CHICKEN,assets/photos/639.jpg,https://www.food.com/recipe/cinnamon-spiced-moroccan-chicken-328245,ok
640,CLEAN EATING RAS EL HANOUT MOROCCAN SPICE MIX,assets/photos/640.jpg,https://www.food.com/recipe/clean-eating-ras-el-hanout-moroccan-spice-mix-374781,ok
641,COCONUT COUSCOUS PUDDING,assets/photos/641.jpg,https://www.food.com/recipe/coconut-couscous-pudding-409062,ok
642,COCONUT RICE (NIGERIAN STYLE),assets/photos/642.jpg,https://www.food.com/recipe/coconut-rice-nigerian-style-387472,ok
643,COLLARDS MOROCCAN STYLE,assets/photos/643.jpg,https://www.food.com/recipe/collards-moroccan-style-517372,ok
644,CONFETTI CORN COUSCOUS SALAD,assets/photos/644.jpg,https://www.food.com/recipe/confetti-corn-couscous-salad-94014,ok
645,COOL COUSCOUS TOSS,assets/photos/645.jpg,https://www.food.com/recipe/cool-couscous-toss-69380,ok
646,CORIANDER CHICKEN COUSCOUS,assets/photos/646.jpg,https://www.food.com/recipe/coriander-chicken-couscous-502689,ok
647,CORIANDER LEMON COUSCOUS,assets/photos/647.jpg,https://www.food.com/recipe/coriander-lemon-couscous-96875,ok
648,CORN COUSCOUS,assets/photos/648.jpg,https://www.food.com/recipe/corn-couscous-392952,ok
649,COUSCOUS AND MUNG BEAN SALAD WITH GOLDEN BEETS AND GREENS,assets/photos/649.jpg,https://www.food.com/recipe/couscous-and-mung-bean-salad-with-golden-beets-and-greens-413755,ok
650,COUSCOUS AND POMEGRANATE SALAD,assets/photos/650.jpg,https://www.food.com/recipe/couscous-and-pomegranate-salad-427783,ok
651,COUSCOUS BASICS,assets/photos/651.jpg,https://www.food.com/recipe/couscous-basics-421073,ok
652,COUSCOUS CHICKEN SALAD,assets/photos/652.jpg,https://www.food.com/recipe/couscous-chicken-salad-56726,ok
653,COUSCOUS-CHICKPEA SALAD,assets/photos/653.jpg,https://www.food.com/recipe/couscous-chickpea-salad-54593,ok
654,COUSCOUS CHICKPEA SALAD WITH GINGER LIME DRESSING,assets/photos/654.jpg,https://www.food.com/recipe/couscous-chickpea-salad-with-ginger-lime-dressing-434302,ok
655,COUSCOUS DATE CAKE,assets/photos/655.jpg,https://www.food.com/recipe/couscous-date-cake-420405,ok
656,COUSCOUS FETA SALAD,assets/photos/656.jpg,https://www.food.com/recipe/couscous-feta-salad-340438,ok
657,COUSCOUS-GARBANZO SALAD,assets/photos/657.jpg,https://www.food.com/recipe/couscous-garbanzo-salad-371885,ok
658,COUSCOUS JAMBALAYA,assets/photos/658.jpg,https://www.food.com/recipe/couscous-jambalaya-50315,ok
659,COUSCOUS PAELLA WITH SHRIMP,assets/photos/659.jpg,https://www.food.com/recipe/couscous-paella-with-shrimp-389030,ok
660,COUSCOUS PILAF,assets/photos/660.jpg,https://www.food.com/recipe/couscous-pilaf-37074,ok
661,COUSCOUS SALAD,assets/photos/661.jpg,https://www.food.com/recipe/couscous-salad-438049,ok
663,COUSCOUS SALAD WITH ALMONDS AND FETA,assets/photos/663.jpg,https://www.food.com/recipe/couscous-salad-with-almonds-and-feta-428402,ok
664,COUSCOUS SALAD WITH DRIED CRANBERRIES AND PECANS,assets/photos/664.jpg,https://www.food.com/recipe/couscous-salad-with-dried-cranberries-and-pecans-42002,ok
665,COUSCOUS SAUSAGE MEDITERRANEAN,assets/photos/665.jpg,https://www.food.com/recipe/couscous-sausage-mediterranean-471910,ok
666,COUSCOUS TOSS,assets/photos/666.jpg,https://www.food.com/recipe/couscous-toss-418832,ok
667,COUSCOUS VEGETABLE BAKE,assets/photos/667.jpg,https://www.food.com/recipe/couscous-vegetable-bake-386183,ok
668,"COUSCOUS WITH APPLES, CRANBERRIES AND HERBS",assets/photos/668.jpg,https://www.food.com/recipe/couscous-with-apples-cranberries-and-herbs-428639,ok
669,COUSCOUS WITH CARAMELIZED ONIONS AND GOAT CHEESE,assets/photos/669.jpg,https://www.food.com/recipe/couscous-with-caramelized-onions-and-goat-cheese-468815,ok
670,"COUSCOUS WITH DRIED APRICOTS, CURRANTS, AND PISTACHIOS",assets/photos/670.jpg,https://www.food.com/recipe/couscous-with-dried-apricots-currants-and-pistachios-428627,ok
671,COUSCOUS WITH FRESH CILANTRO AND LEMON JUICE,assets/photos/671.jpg,https://www.food.com/recipe/couscous-with-fresh-cilantro-and-lemon-juice-505110,ok
672,COUSCOUS WITH MUSHROOMS,assets/photos/672.jpg,https://www.food.com/recipe/couscous-with-mushrooms-358229,ok
673,COUSCOUS WITH OLIVES AND LEMON,assets/photos/673.jpg,https://www.food.com/recipe/couscous-with-olives-and-lemon-353731,ok
674,COUSCOUS WITH PINE NUTS AND CURRANTS,assets/photos/674.jpg,https://www.food.com/recipe/couscous-with-pine-nuts-and-currants-457873,ok
675,COUSCOUS WITH PINE NUTS (BAREFOOT CONTESSA),assets/photos/675.jpg,https://www.food.com/recipe/couscous-with-pine-nuts-barefoot-contessa-437549,ok
676,"COUSCOUS WITH ROAST PUMPKIN, RAISINS AND ALMONDS",assets/photos/676.jpg,https://www.food.com/recipe/couscous-with-roast-pumpkin-raisins-and-almonds-362173,ok
677,COUSCOUS WITH SAVORY CARAMELIZED ONION,assets/photos/677.jpg,https://www.food.com/recipe/couscous-with-savory-caramelized-onion-54006,ok
678,COUSCOUS WITH SEVEN VEGETABLES,assets/photos/678.jpg,https://www.food.com/recipe/couscous-with-seven-vegetables-420654,ok
679,COUSCOUS WITH SPICED CHICKPEAS AND FIGS,assets/photos/679.jpg,https://www.food.com/recipe/couscous-with-spiced-chickpeas-and-figs-503439,ok
680,COUSCOUS WITH SUN-DRIED TOMATOES,assets/photos/680.jpg,https://www.food.com/recipe/couscous-with-sun-dried-tomatoes-304873,ok
681,COUSCOUS WITH TOMATO AND GARLIC,assets/photos/681.jpg,https://www.food.com/recipe/couscous-with-tomato-and-garlic-484254,ok
682,COUSCOUS WITH YELLOW SUMMER SQUASH,assets/photos/682.jpg,https://www.food.com/recipe/couscous-with-yellow-summer-squash-385968,ok
683,COUSCOUS WITH ZUCCHINI &AMP; TOMATO,assets/photos/683.jpg,https://www.food.com/recipe/couscous-with-zucchini-tomato-332411,ok
684,CRISPY CARROT HARISSA DUMPLINGS WITH GREEN SCHUG PESTO,assets/photos/684.jpg,https://www.food.com/recipe/crispy-carrot-harissa-dumplings-with-green-schug-pesto-529061,ok
685,CROCK POT GLUTEN FREE MOROCCAN GOAT STEW,assets/photos/685.jpg,https://www.food.com/recipe/crock-pot-gluten-free-moroccan-goat-stew-488627,ok
686,CROCK POT MOROCCAN CHICKEN,assets/photos/686.jpg,https://www.food.com/recipe/crock-pot-moroccan-chicken-317356,ok
687,CROCK-POT MOROCCAN CHICKEN AND LENTILS,assets/photos/687.jpg,https://www.food.com/recipe/crock-pot-moroccan-chicken-and-lentils-310611,ok
688,CROCK POT MOROCCAN LAMB CHOPS AND PRUNES,assets/photos/688.jpg,https://www.food.com/recipe/crock-pot-moroccan-lamb-chops-and-prunes-320322,ok
689,CRUNCHY WEST AFRICAN CABBAGE SALAD,assets/photos/689.jpg,https://www.food.com/recipe/crunchy-west-african-cabbage-salad-319044,ok
690,CURRIED COUSCOUS,assets/photos/690.jpg,https://www.food.com/recipe/curried-couscous-326538,ok
691,CURRIED COUSCOUS WITH BROCCOLI AND FETA (AND CASHEWS!),assets/photos/691.jpg,https://www.food.com/recipe/curried-couscous-with-broccoli-and-feta-and-cashews-460347,ok
692,CUSCUS BIL KHODAR (VEGETABLE COUSCOUS),assets/photos/692.jpg,https://www.food.com/recipe/cuscus-bil-khodar-vegetable-couscous-350641,ok
693,DATE AND OLIVE COUSCOUS WITH GARLIC SHRIMP,assets/photos/693.jpg,https://www.food.com/recipe/date-and-olive-couscous-with-garlic-shrimp-465609,ok
694,DEVILED EGGS MOROCCAN-STYLE,assets/photos/694.jpg,https://www.food.com/recipe/deviled-eggs-moroccan-style-504179,ok
695,DIBI (SENEGALESE GRILLED LAMB WITH ONION-MUSTARD SAUCE),assets/photos/695.jpg,https://www.food.com/recipe/dibi-senegalese-grilled-lamb-with-onion-mustard-sauce-455037,ok
696,DISNEY'S EPCOT WORLD SHOWCASE MOROCCAN ROAST LAMB SHANK MESHOUI,assets/photos/696.jpg,https://www.food.com/recipe/disneys-epcot-world-showcase-moroccan-roast-lamb-shank-meshoui-502297,ok
697,DORO WAT (ETHIOPIAN SPICY BRAISED CHICKEN),assets/photos/697.jpg,https://www.food.com/recipe/doro-wat-ethiopian-spicy-braised-chicken-455567,ok
698,DORO WAT (SPICY CHICKEN STEW),assets/photos/698.jpg,https://www.food.com/recipe/doro-wat-spicy-chicken-stew-456526,ok
699,DORO WOT (ETHIOPIAN NATIONAL CHICKEN DISH),assets/photos/699.jpg,https://www.food.com/recipe/doro-wot-ethiopian-national-chicken-dish-532837,ok
700,DRIED CHERRY COUSCOUS SALAD,assets/photos/700.jpg,https://www.food.com/recipe/dried-cherry-couscous-salad-399212,ok
701,EAST AFRICAN BRAISED CHICKEN,assets/photos/701.jpg,https://www.food.com/recipe/east-african-braised-chicken-55013,ok
702,EAST AFRICAN CARDAMOM TEA,assets/photos/702.jpg,https://www.food.com/recipe/east-african-cardamom-tea-455974,ok
703,EAST AFRICAN CURRY,assets/photos/703.jpg,https://www.food.com/recipe/east-african-curry-310179,ok
704,EAST AFRICAN PEA SOUP,assets/photos/704.jpg,https://www.food.com/recipe/east-african-pea-soup-87002,ok
705,EAST AFRICAN ROAST CHICKEN,assets/photos/705.jpg,https://www.food.com/recipe/east-african-roast-chicken-310245,ok
706,EAST AFRICAN TOMATO CHUTNEY,assets/photos/706.jpg,https://www.food.com/recipe/east-african-tomato-chutney-84311,ok
707,EASY MOROCCAN CARROTS,assets/photos/707.jpg,https://www.food.com/recipe/easy-moroccan-carrots-71033,ok
708,EASY TOMATO SOUP WITH ISRAELI COUSCOUS - CROCK-POT,assets/photos/708.jpg,https://www.food.com/recipe/easy-tomato-soup-with-israeli-couscous-crock-pot-343627,ok
709,EGGPLANT APPETIZER FROM NIGERIA,assets/photos/709.jpg,https://www.food.com/recipe/eggplant-appetizer-from-nigeria-305020,ok
710,EMERIL LAGASSE'S MOROCCAN MINT TEA,assets/photos/710.jpg,https://www.food.com/recipe/emeril-lagasses-moroccan-mint-tea-505571,ok
711,ETHIOPIAN BEEF STEAK TARTAR (KITFO),assets/photos/711.jpg,https://www.food.com/recipe/ethiopian-beef-steak-tartar-kitfo-353928,ok
713,ETHIOPIAN SAUTEED LAMB OR BEEF,assets/photos/713.jpg,https://www.food.com/recipe/ethiopian-sauteed-lamb-or-beef-454643,ok
714,ETHIOPIAN SPICED BUTTER (NITER KIBBEH),assets/photos/714.jpg,https://www.food.com/recipe/ethiopian-spiced-butter-niter-kibbeh-532490,ok
715,ETHIOPIAN SPICY BEEF STEW (KEY WAT),assets/photos/715.jpg,https://www.food.com/recipe/ethiopian-spicy-beef-stew-key-wat-436458,ok
716,ETHIOPIAN SPICY SPLIT LENTIL STEW  (YIMSER WOT),assets/photos/716.jpg,https://www.food.com/recipe/ethiopian-spicy-split-lentil-stew-yimser-wot-363212,ok
717,ETHIOPIAN TOMATO &AMP; CUCUMBER SALAD,assets/photos/717.jpg,https://www.food.com/recipe/ethiopian-tomato-cucumber-salad-454644,ok
718,FALAFEL IN PITA W/ROASTED GARLIC&AMP;CARAMELIZED ONION COUSCOUS,assets/photos/718.jpg,https://www.food.com/recipe/falafel-in-pita-w-roasted-garlic-caramelized-onion-couscous-503608,ok
719,FEGGOUS AND TOMATO SALAD (MOROCCAN CHOPPED CUCUMBER AND TOMATO S,assets/photos/719.jpg,https://www.food.com/recipe/feggous-and-tomato-salad-moroccan-chopped-cucumber-and-tomato-s-503818,ok
720,FISH MARINADE (CHERMOULA),assets/photos/720.jpg,https://www.food.com/recipe/fish-marinade-chermoula-504293,ok
721,"FISH TAGINE WITH TOMATOES, CAPERS, AND CINNAMON",assets/photos/721.jpg,https://www.food.com/recipe/fish-tagine-with-tomatoes-capers-and-cinnamon-428302,ok
722,FIVE-SPICE MOROCCAN COUCOUS SALAD,assets/photos/722.jpg,https://www.food.com/recipe/five-spice-moroccan-coucous-salad-428334,ok
723,FLUFFY COUSCOUS,assets/photos/723.jpg,https://www.food.com/recipe/fluffy-couscous-414772,ok
724,FRANS'S PRIZEWINNING BOBOTIE,assets/photos/724.jpg,https://www.food.com/recipe/franss-prizewinning-bobotie-417625,ok
725,FRENCH MERGUEZ SAUSAGES - CULINARY COMMUNION,assets/photos/725.jpg,https://www.food.com/recipe/french-merguez-sausages-culinary-communion-340487,ok
726,FRESH MOROCCAN SALAD,assets/photos/726.jpg,https://www.food.com/recipe/fresh-moroccan-salad-424023,ok
727,FRESH STRAWBERRIES WITH YOGURT (EASY MOROCCAN DESSERT),assets/photos/727.jpg,https://www.food.com/recipe/fresh-strawberries-with-yogurt-easy-moroccan-dessert-503681,ok
728,FRIED CALF LIVER SUDANESE-STYLE,assets/photos/728.jpg,https://www.food.com/recipe/fried-calf-liver-sudanese-style-305967,ok
729,FRIED FISH WITH MOROCCAN HERB SAUCE,assets/photos/729.jpg,https://www.food.com/recipe/fried-fish-with-moroccan-herb-sauce-97103,ok
730,FRUITED ISRAELI COUSCOUS,assets/photos/730.jpg,https://www.food.com/recipe/fruited-israeli-couscous-429950,ok
731,CINNAMON-SUGAR FUFU,assets/photos/731.jpg,https://www.food.com/recipe/fufu-310279,ok
732,BUTTERY MASHED YAMS,assets/photos/732.jpg,https://www.food.com/recipe/fufu-310286,ok
733,GABI'S HARISSA (MOROCCAN HOT SAUCE),assets/photos/733.jpg,https://www.food.com/recipe/gabis-harissa-moroccan-hot-sauce-310254,ok
734,GEELRYS (SOUTH AFRICAN YELLOW RICE WITH RAISINS),assets/photos/734.jpg,https://www.food.com/recipe/geelrys-south-african-yellow-rice-with-raisins-456514,ok
735,GHANAIAN WAAKYE (BEANS AND RICE),assets/photos/735.jpg,https://www.food.com/recipe/ghanaian-waakye-beans-and-rice-456096,ok
736,GOLDEN COUSCOUS,assets/photos/736.jpg,https://www.food.com/recipe/golden-couscous-494398,ok
737,GREEK COUSCOUS,assets/photos/737.jpg,https://www.food.com/recipe/greek-couscous-427578,ok
738,GREEK COUSCOUS SALAD,assets/photos/738.jpg,https://www.food.com/recipe/greek-couscous-salad-433410,ok
739,GRILLED BEETS WITH MOROCCAN DRESSING,assets/photos/739.jpg,https://www.food.com/recipe/grilled-beets-with-moroccan-dressing-356112,ok
740,GRILLED COD WITH MOROCCAN-SPICED TOMATO RELISH,assets/photos/740.jpg,https://www.food.com/recipe/grilled-cod-with-moroccan-spiced-tomato-relish-94297,ok
741,GRILLED HARISSA CARROT HUMMUS,assets/photos/741.jpg,https://www.food.com/recipe/grilled-harissa-carrot-hummus-536444,ok
742,"GRILLED HARISSA LAMB WITH YOGURT, MOROCCAN",assets/photos/742.jpg,https://www.food.com/recipe/grilled-harissa-lamb-with-yogurt-moroccan-492545,ok
743,GRILLED LEMON CHICKEN AND MOROCCAN COUSCOUS SALAD,assets/photos/743.jpg,https://www.food.com/recipe/grilled-lemon-chicken-and-moroccan-couscous-salad-315257,ok
744,GRILLED SALMON WITH BROWN BUTTER COUSCOUS,assets/photos/744.jpg,https://www.food.com/recipe/grilled-salmon-with-brown-butter-couscous-478579,ok
745,GRILLED SALMON WITH NORTH AFRICAN FLAVORS,assets/photos/745.jpg,https://www.food.com/recipe/grilled-salmon-with-north-african-flavors-307035,ok
746,HARISSA,assets/photos/746.jpg,https://www.food.com/recipe/harissa-502691,ok
747,HARISSA BURGERS,assets/photos/747.jpg,https://www.food.com/recipe/harissa-burgers-457053,ok
748,HARISSA CAULIFLOWER STEAKS,assets/photos/748.jpg,https://www.food.com/recipe/harissa-cauliflower-steaks-523456,ok
749,HARISSA COUSCOUS,assets/photos/749.jpg,https://www.food.com/recipe/harissa-couscous-421357,ok
750,HARISSA-MARINATED TOP SIRLOIN TIPS,assets/photos/750.jpg,https://www.food.com/recipe/harissa-marinated-top-sirloin-tips-427734,ok
751,HARISSA OIL,assets/photos/751.jpg,https://www.food.com/recipe/harissa-oil-367394,ok
752,HARISSA PORK PATTIES OR BURGERS,assets/photos/752.jpg,https://www.food.com/recipe/harissa-pork-patties-or-burgers-59473,ok
753,HEALTHY COUSCOUS WITH ROASTED MEDITERRANEAN VEGETABLES (WW),assets/photos/753.jpg,https://www.food.com/recipe/healthy-couscous-with-roasted-mediterranean-vegetables-ww-384987,ok
754,HERB COUSCOUS STUFFED TOMATOES,assets/photos/754.jpg,https://www.food.com/recipe/herb-couscous-stuffed-tomatoes-449004,ok
756,HERBED COUSCOUS,assets/photos/756.jpg,https://www.food.com/recipe/herbed-couscous-496131,ok
757,HERBED ISRAELI COUSCOUS,assets/photos/757.jpg,https://www.food.com/recipe/herbed-israeli-couscous-332670,ok
758,HOISIN-HONEY BEEF WITH COUSCOUS,assets/photos/758.jpg,https://www.food.com/recipe/hoisin-honey-beef-with-couscous-479774,ok
759,HOMEMADE PIRI-PIRI ( HOT  SAUCE) MIA'S WAY,assets/photos/759.jpg,https://www.food.com/recipe/homemade-piri-piri-hot-sauce-mias-way-336778,ok
760,HONEY ALMOND BRIOUATS,assets/photos/760.jpg,https://www.food.com/recipe/honey-almond-briouats-320735,ok
761,HONEY DIJON ALMOND COUSCOUS,assets/photos/761.jpg,https://www.food.com/recipe/honey-dijon-almond-couscous-476004,ok
762,HONEY ORANGE GLAZED SALMON WITH ORANGE ALMOND COUSCOUS,assets/photos/762.jpg,https://www.food.com/recipe/honey-orange-glazed-salmon-with-orange-almond-couscous-535379,ok
763,HOT MOROCCAN CHICKEN SALAD,assets/photos/763.jpg,https://www.food.com/recipe/hot-moroccan-chicken-salad-45355,ok
764,HOW TO PREPARE BEEF JERKY THE SOUTH AFRICAN WAY,assets/photos/764.jpg,https://www.food.com/recipe/how-to-prepare-beef-jerky-the-south-african-way-533113,ok
765,INJERA (ETHIOPIAN FLAT BREAD),assets/photos/765.jpg,https://www.food.com/recipe/injera-ethiopian-flat-bread-455607,ok
766,INJERA (ETHIOPIAN FLATBREAD),assets/photos/766.jpg,https://www.food.com/recipe/injera-ethiopian-flatbread-396578,ok
767,INJERA (FERMENTED SOURDOUGH BREAD),assets/photos/767.jpg,https://www.food.com/recipe/injera-fermented-sourdough-bread-532832,ok
768,ISRAELI COUSCOUS AND CRANBERRY SALAD,assets/photos/768.jpg,https://www.food.com/recipe/israeli-couscous-and-cranberry-salad-434259,ok
769,ISRAELI COUSCOUS PEPPER SALAD,assets/photos/769.jpg,https://www.food.com/recipe/israeli-couscous-pepper-salad-318373,ok
770,ISRAELI COUSCOUS  SALAD,assets/photos/770.jpg,https://www.food.com/recipe/israeli-couscous-salad-485885,ok
771,ISRAELI COUSCOUS SALAD WITH ROASTED CHERRY TOMATOES,assets/photos/771.jpg,https://www.food.com/recipe/israeli-couscous-salad-with-roasted-cherry-tomatoes-431009,ok
772,"ISRAELI COUSCOUS, TOMATO AND MOZZARELLA SALAD",assets/photos/772.jpg,https://www.food.com/recipe/israeli-couscous-tomato-and-mozzarella-salad-389857,ok
773,ISRAELI COUSCOUS WITH ASPARAGUS,assets/photos/773.jpg,https://www.food.com/recipe/israeli-couscous-with-asparagus-428659,ok
774,ISRAELI COUSCOUS WITH PECANS,assets/photos/774.jpg,https://www.food.com/recipe/israeli-couscous-with-pecans-406383,ok
775,ISRAELI COUSCOUS WITH PINE NUTS AND FRESH PARSLEY,assets/photos/775.jpg,https://www.food.com/recipe/israeli-couscous-with-pine-nuts-and-fresh-parsley-422893,ok
776,ISRAELI (PEARL) COUSCOUS,assets/photos/776.jpg,https://www.food.com/recipe/israeli-pearl-couscous-454207,ok
777,ISRAELI SIMMERED VEGETABLES OVER SPICED COUSCOUS,assets/photos/777.jpg,https://www.food.com/recipe/israeli-simmered-vegetables-over-spiced-couscous-63687,ok
778,JBEN - MOROCCAN FRESH CHEESE,assets/photos/778.jpg,https://www.food.com/recipe/jben-moroccan-fresh-cheese-502807,ok
779,JEWELED CINNAMON COUSCOUS,assets/photos/779.jpg,https://www.food.com/recipe/jeweled-cinnamon-couscous-469676,ok
780,JEWELED COUSCOUS,assets/photos/780.jpg,https://www.food.com/recipe/jeweled-couscous-39164,ok
781,JOLLOF RICE,assets/photos/781.jpg,https://www.food.com/recipe/jollof-rice-455553,ok
782,KAHAWA - ETHIOPIAN COFFEE,assets/photos/782.jpg,https://www.food.com/recipe/kahawa-ethiopian-coffee-456986,ok
783,KALYA E KHAAS (TRADITIONAL SOUTH AFRICAN CHICKEN CURRY),assets/photos/783.jpg,https://www.food.com/recipe/kalya-e-khaas-traditional-south-african-chicken-curry-306841,ok
784,KAYAKU GOHAN (RICE WITH VEGETABLES),assets/photos/784.jpg,https://www.food.com/recipe/kayaku-gohan-rice-with-vegetables-305670,ok
785,KENKEY,assets/photos/785.jpg,https://www.food.com/recipe/kenkey-528961,ok
786,KENYAN COCONUT RICE,assets/photos/786.jpg,https://www.food.com/recipe/kenyan-coconut-rice-455178,ok
